"Cod mes","Cod anio","Cod municipio","Cod comunidad","Comunidad Aut","Cod provincia","Provincia","Municipio","total Dtes Empleo","Dtes Empleo hombre edad < 25","Dtes Empleo hombre edad 25 -45","Dtes Empleo hombre edad >=45","Dtes Empleo mujer edad < 25","Dtes Empleo mujer edad 25 -45","Dtes Empleo mujer edad >=45","Dtes EmpleoAgricultura","Dtes Empleo Industria","Dtes Empleo Construcción","Dtes Empleo Servicios","Dtes Empleo Sin empleo Anterior","total Dtes Empleo_min","Cod min_mes","total Dtes Empleo_max"
201101,"2011","43020",9,"Cataluña",43,"Tarragona","Banyeres del Penedès",335.08,16.17,86.17,66.42,10.5,100.33,55.5,10.67,80.42,38.83,198.58,6.58,302,"201108",358
201101,"2011","43021",9,"Cataluña",43,"Tarragona","Barberà de la Conca",45.17,2.5,12.08,7.92,1.25,12.67,8.75,4.67,12.17,2.92,24.67,0.75,37,"201110",50
201101,"2011","43022",9,"Cataluña",43,"Tarragona","Batea",111.67,6.25,22.17,17.5,2.92,36.25,26.58,7.58,43.5,22.17,32.92,5.5,93,"201107",131
201101,"2011","43023",9,"Cataluña",43,"Tarragona","Bellmunt del Priorat",29.83,1.75,5.42,3.92,1.5,5.83,11.42,1.25,7.92,2.67,15.5,2.5,25,"201105",39
201101,"2011","43024",9,"Cataluña",43,"Tarragona","Bellvei",244.92,12.58,76.92,39.33,10.17,63.58,42.33,11.58,33,50.5,144.08,5.75,226,"201108",261
201101,"2011","43025",9,"Cataluña",43,"Tarragona","Benifallet",62.92,1.17,13.58,19.17,3,8.92,17.08,3.92,8.67,6.83,42.58,0.92,55,"201103",75
201101,"2011","43026",9,"Cataluña",43,"Tarragona","Benissanet",101.83,7.75,38.08,16.25,3.33,21.67,14.75,33.33,9.58,13.08,38.67,7.17,71,"201107",133
201101,"2011","43027",9,"Cataluña",43,"Tarragona","Bisbal de Falset, La",13.08,1.33,3.58,3.25,1.42,0.58,2.92,2.67,3.58,1.75,4.08,1,10,"201112",17
201101,"2011","43028",9,"Cataluña",43,"Tarragona","Bisbal del Penedès, La",463.67,24.5,125.75,88.75,13.92,120.17,90.58,8.17,64.67,97.5,283.5,9.83,440,"201101",500
201101,"2011","43029",9,"Cataluña",43,"Tarragona","Blancafort",39.5,0.83,15.58,10.67,1.5,6.83,4.08,2.42,20.33,1.92,13.17,1.67,35,"201105",44
201101,"2011","43030",9,"Cataluña",43,"Tarragona","Bonastre",83.42,4.75,26,13.83,2.42,23,13.42,6.83,10.5,13.08,49.83,3.17,74,"201106",92
201101,"2011","43031",9,"Cataluña",43,"Tarragona","Borges del Camp, Les",187.42,11.17,47.67,37,6.08,48,37.5,9.92,27.58,37.17,102.5,10.25,177,"201104",203
201101,"2011","43032",9,"Cataluña",43,"Tarragona","Bot",35.17,1.33,6.33,6.92,0.67,5.75,14.17,3.5,8.92,2.33,17.75,2.67,24,"201102",43
201101,"2011","43033",9,"Cataluña",43,"Tarragona","Botarell",107,9,26.33,16.25,4.58,34.08,16.75,9.33,11.5,20.75,62.5,2.92,98,"201108",122
201101,"2011","43034",9,"Cataluña",43,"Tarragona","Bràfim",49.75,2.42,12.5,12.17,1.17,13.33,8.17,11.42,8.17,4.42,24.33,1.42,44,"201108",57
201101,"2011","43035",9,"Cataluña",43,"Tarragona","Cabacés",25.83,0.17,7.25,6.58,2.5,3.75,5.58,4.25,2.5,2.42,16,0.67,20,"201111",31
201101,"2011","43036",9,"Cataluña",43,"Tarragona","Cabra del Camp",142.25,4,39.58,20.42,6.67,44.83,26.75,4.67,35.42,17.5,80.58,4.08,129,"201107",151
201101,"2011","43037",9,"Cataluña",43,"Tarragona","Calafell",3131.58,159.92,868.42,577.5,120.17,810.83,594.75,28,315.58,649,2051.5,87.5,2870,"201108",3289
201101,"2011","43038",9,"Cataluña",43,"Tarragona","Cambrils",3784.08,201.83,991.25,663.17,164.25,1065.42,698.17,105.83,236.33,606.17,2683.83,151.92,3023,"201107",4647
201101,"2011","43039",9,"Cataluña",43,"Tarragona","Capafonts",9.25,1.83,2.42,0.17,0,2.33,2.5,0.58,0.67,0.92,7.08,0,6,"201104",15
201101,"2011","43040",9,"Cataluña",43,"Tarragona","Capçanes",23.83,1.92,4.5,6.33,0.5,4.33,6.25,6.42,6.75,1.67,9,0,21,"201102",28
201101,"2011","43041",9,"Cataluña",43,"Tarragona","Caseres",16.92,1,2.75,5.92,0,2.17,5.08,0,3.58,4.83,7.17,1.33,13,"201104",22
201101,"2011","43042",9,"Cataluña",43,"Tarragona","Castellvell del Camp",171.25,8.75,35.08,32.83,8.58,45.42,40.58,0.17,28.5,21.33,110.5,10.75,149,"201106",198
201101,"2011","43043",9,"Cataluña",43,"Tarragona","Catllar, El",364.17,16.75,84.17,75.25,13.75,92.92,81.33,9.42,38.83,63.33,236.17,16.42,353,"201105",376
201101,"2011","43044",9,"Cataluña",43,"Tarragona","Sénia, La",924.08,33.58,298.25,202.17,29.08,225.58,135.42,28.58,489.67,89,307.58,9.25,865,"201101",968
201101,"2011","43045",9,"Cataluña",43,"Tarragona","Colldejou",16.92,1,3.67,4.42,0.25,1.42,6.17,0.25,0.67,6.58,9.33,0.08,15,"201102",23
201101,"2011","43046",9,"Cataluña",43,"Tarragona","Conesa",5.58,0.5,1,0.25,0,0.92,2.92,0,0,0,5.08,0.5,5,"201101",7
201101,"2011","43047",9,"Cataluña",43,"Tarragona","Constantí",892.75,56.58,276.25,191.83,43.25,212.92,111.92,21.92,101.75,194.5,498.83,75.75,839,"201109",956
201101,"2011","43048",9,"Cataluña",43,"Tarragona","Corbera d'Ebre",58.25,5.67,19.25,9.08,2.67,12.75,8.83,4,7.17,16.25,27.67,3.17,50,"201102",63
201101,"2011","43049",9,"Cataluña",43,"Tarragona","Cornudella de Montsant",87.33,4.33,26.75,17.67,1.42,18.42,18.75,10.92,14.67,8.75,48.42,4.58,77,"201110",93
201101,"2011","43050",9,"Cataluña",43,"Tarragona","Creixell",433.33,24.25,117.17,88.58,15.25,102.33,85.75,7.42,37,104,244.83,40.08,406,"201107",473
201101,"2011","43051",9,"Cataluña",43,"Tarragona","Cunit",1450.17,69.58,410.33,274.58,60.92,370,264.75,17.5,166.5,290.75,931.42,44,1359,"201108",1508
201101,"2011","43052",9,"Cataluña",43,"Tarragona","Xerta",124,4.5,36.08,29.17,7.25,20.17,26.83,11.58,27.17,18.83,60.5,5.92,101,"201104",155
201101,"2011","43053",9,"Cataluña",43,"Tarragona","Duesaigües",25.08,1.92,9.83,4.08,0.17,3.67,5.42,0.92,2.92,6.75,13.17,1.33,21,"201110",31
201101,"2011","43054",9,"Cataluña",43,"Tarragona","Espluga de Francolí, L'",418.42,17.33,105.17,96.92,12.33,107.92,78.75,17.92,167.42,49.42,178.58,5.08,398,"201107",440
201101,"2011","43055",9,"Cataluña",43,"Tarragona","Falset",313.58,24.25,78.33,56,10.58,58.5,85.92,33.42,81.08,44.17,136.42,18.5,291,"201109",336
201101,"2011","43056",9,"Cataluña",43,"Tarragona","Fatarella, La",75.67,1.25,9.75,18.58,1.75,15.25,29.08,2.75,22.58,13.67,34.25,2.42,68,"201111",85
201101,"2011","43057",9,"Cataluña",43,"Tarragona","Febró, La",3.42,0,0,1,0,0,2.42,0,0,0,3.42,0,3,"201106",4
201101,"2011","43058",9,"Cataluña",43,"Tarragona","Figuera, La",7.83,0.42,4.33,2.83,0,0.25,0,1.42,1.75,1.75,2.92,0,5,"201111",12
201101,"2011","43059",9,"Cataluña",43,"Tarragona","Figuerola del Camp",27.08,0.17,10.83,6.17,0.5,5.92,3.5,0.42,11.58,3.58,10.83,0.67,25,"201112",29
201101,"2011","43060",9,"Cataluña",43,"Tarragona","Flix",226.25,14.83,67.58,60.5,9.25,43.67,30.42,14.17,50.5,49.25,102,10.33,196,"201111",240
201101,"2011","43061",9,"Cataluña",43,"Tarragona","Forès",1.25,0,0,1.25,0,0,0,0,0.25,0,1,0,1,"201101",2
201101,"2011","43062",9,"Cataluña",43,"Tarragona","Freginals",33.42,1.83,8.25,8.92,1.58,3.83,9,4.08,6.17,2.58,20.5,0.08,21,"201101",43
201101,"2011","43063",9,"Cataluña",43,"Tarragona","Galera, La",82.92,4.92,22.08,21.5,2.33,21.83,10.25,24.42,8.83,8.92,38.42,2.33,67,"201101",98
201101,"2011","43064",9,"Cataluña",43,"Tarragona","Gandesa",215.75,15.67,71.92,42.25,7.58,40.92,37.42,23.58,40.5,48.42,89.75,13.5,196,"201102",241
201101,"2011","43065",9,"Cataluña",43,"Tarragona","Garcia",41.33,4,10.42,12.42,0.67,6,7.83,4.08,10.83,5.83,17.75,2.83,34,"201101",49
201101,"2011","43066",9,"Cataluña",43,"Tarragona","Garidells, Els",16.58,1.83,3.67,5.42,1.25,2.58,1.83,0,2,0.67,12.08,1.83,13,"201105",19
201101,"2011","43067",9,"Cataluña",43,"Tarragona","Ginestar",80.08,3.83,23.58,15.17,1.75,17.17,18.58,10.08,14.5,19.25,28.5,7.75,73,"201106",88
201101,"2011","43068",9,"Cataluña",43,"Tarragona","Godall",55.67,4.08,10.75,14.42,2,19.92,4.5,3.92,16.75,7.42,27.17,0.42,46,"201102",68
201101,"2011","43069",9,"Cataluña",43,"Tarragona","Gratallops",15.58,1.33,5.75,3.25,1.42,3.83,0,4.42,2.33,0.83,7.5,0.5,13,"201102",18
201101,"2011","43070",9,"Cataluña",43,"Tarragona","Guiamets, Els",18.92,1.17,2.42,5.75,0.17,3.67,5.75,2.33,5.67,0.42,10.5,0,14,"201109",23
201101,"2011","43071",9,"Cataluña",43,"Tarragona","Horta de Sant Joan",84.5,6.83,17.42,13.5,2.25,21.25,23.25,6.33,23.5,16.83,32.58,5.25,75,"201102",93
201101,"2011","43072",9,"Cataluña",43,"Tarragona","Lloar, El",10.33,0.25,1.75,2.08,0,2.08,4.17,0.08,2.83,1.33,6.08,0,8,"201109",12
201101,"2011","43073",9,"Cataluña",43,"Tarragona","Llorac",7.5,0.25,2.42,2.25,0,1.58,1,0.25,2,1,4.25,0,5,"201102",10
201101,"2011","43074",9,"Cataluña",43,"Tarragona","Llorenç del Penedès",214.83,12.67,49.25,45.42,10.08,55,42.42,15.5,37.25,29,126.83,6.25,199,"201104",233
201101,"2011","43075",9,"Cataluña",43,"Tarragona","Margalef",2.08,0,0.58,0.92,0.25,0,0.33,0.08,0,0,2,0,1,"201101",3
201101,"2011","43076",9,"Cataluña",43,"Tarragona","Marçà",47.58,1.83,10.67,8.92,2.5,10.08,13.58,4.83,7.75,6.08,27.08,1.83,38,"201109",54
201101,"2011","43077",9,"Cataluña",43,"Tarragona","Mas de Barberans",39.25,1.5,8.75,16.5,1,8.5,3,4,10.08,7.08,17.92,0.17,35,"201101",45
201101,"2011","43078",9,"Cataluña",43,"Tarragona","Masdenverge",112.5,6.08,26.58,25.33,7.25,21.08,26.17,18.92,19.08,13.75,56.5,4.25,103,"201111",130
201101,"2011","43079",9,"Cataluña",43,"Tarragona","Masllorenç",73.75,5.75,23.08,15.08,4.25,12.67,12.92,6.75,18.08,12.08,33.58,3.25,67,"201106",83
201101,"2011","43080",9,"Cataluña",43,"Tarragona","Masó, La",17.67,1.17,3.17,2.67,0.33,6.92,3.42,1.25,1.08,0.42,14.92,0,17,"201102",19
201101,"2011","43081",9,"Cataluña",43,"Tarragona","Maspujols",40.25,1.5,12.83,7.75,0.5,10.83,6.83,0,4.08,4.5,29.42,2.25,34,"201106",46
201101,"2011","43082",9,"Cataluña",43,"Tarragona","Masroig, El",37.75,3.58,12.92,6.08,1.25,8.25,5.67,7.17,7.42,3.42,18.17,1.58,30,"201101",52
201101,"2011","43083",9,"Cataluña",43,"Tarragona","Milà, El",10.92,0.83,1.67,1.17,0.92,3.58,2.75,0,4.42,0.25,6,0.25,9,"201105",14
201101,"2011","43084",9,"Cataluña",43,"Tarragona","Miravet",52.42,3.08,10.58,12.83,0.5,16.25,9.17,8.58,9.75,5.67,23.58,4.83,40,"201108",63
201101,"2011","43085",9,"Cataluña",43,"Tarragona","Molar, El",11.92,0.25,2.08,4.33,0.58,2.42,2.25,0.5,2.33,2.92,5.08,1.08,10,"201106",15
201101,"2011","43086",9,"Cataluña",43,"Tarragona","Montblanc",913.83,36.25,284.58,177,26.08,232.17,157.75,17.17,455.5,80.83,346.75,13.58,866,"201103",984
201101,"2011","43088",9,"Cataluña",43,"Tarragona","Montbrió del Camp",233.75,13,69.42,44.25,10.67,64.67,31.75,13.17,26.17,39.58,144.42,10.42,209,"201107",269
201101,"2011","43089",9,"Cataluña",43,"Tarragona","Montferri",61.33,4.5,13,15.92,2.92,11.75,13.25,1.83,11.58,9.17,34.92,3.83,54,"201109",66
201101,"2011","43090",9,"Cataluña",43,"Tarragona","Montmell, El",222.42,14.67,56.67,49.42,11.92,55.17,34.58,3.5,45,40.42,122.42,11.08,208,"201108",238
201101,"2011","43091",9,"Cataluña",43,"Tarragona","Mont-ral",13.33,1.08,1.75,4.58,0.08,2.75,3.08,0.92,2.33,1.92,7.92,0.25,11,"201109",15
201101,"2011","43092",9,"Cataluña",43,"Tarragona","Mont-roig del Camp",1497.17,78.5,369.33,305.92,65.25,383.83,294.33,76.17,120.08,302.75,930,68.17,1319,"201107",1722
201101,"2011","43093",9,"Cataluña",43,"Tarragona","Móra d'Ebre",615.67,39.08,171.5,116.17,37,147.08,104.83,98.17,83.75,92,292.92,48.83,568,"201104",684
201101,"2011","43094",9,"Cataluña",43,"Tarragona","Móra la Nova",299.42,22,75.5,64.08,12.5,77.17,48.17,48.08,43.5,46,136.83,25,254,"201104",348
201101,"2011","43095",9,"Cataluña",43,"Tarragona","Morell, El",340.92,17.17,100.25,54.25,19.67,99.08,50.5,6.83,40.67,73.58,195.83,24,307,"201109",369
201101,"2011","43096",9,"Cataluña",43,"Tarragona","Morera de Montsant, La",12.75,0.58,4.08,3.17,1.25,2.08,1.58,2.5,0.83,1.5,6.5,1.42,6,"201101",17
201101,"2011","43097",9,"Cataluña",43,"Tarragona","Nou de Gaià, La",41.83,2.5,13.67,6.67,0.67,12.83,5.5,1,5.75,4.33,26.5,4.25,36,"201109",50
201101,"2011","43098",9,"Cataluña",43,"Tarragona","Nulles",34.58,1.75,7.75,6.92,0.67,8.83,8.67,2.5,3.5,2,26.08,0.5,30,"201107",41
201101,"2011","43099",9,"Cataluña",43,"Tarragona","Palma d'Ebre, La",23.33,1.58,3.25,6.58,1.08,6.42,4.42,4.67,3.67,2.67,9.75,2.58,17,"201111",30
201101,"2011","43100",9,"Cataluña",43,"Tarragona","Pallaresos, Els",366.42,22,82.92,58.75,11.58,112.17,79,2.08,38.75,52,264.58,9,349,"201109",381
201101,"2011","43101",9,"Cataluña",43,"Tarragona","Passanant i Belltall",4.08,0,1.75,0.25,0.5,0.92,0.67,0.92,0,0.83,2.33,0,2,"201107",6
201101,"2011","43102",9,"Cataluña",43,"Tarragona","Paüls",52.08,1.42,14.08,11.25,0.17,9.08,16.08,1.17,22.08,5.17,22.92,0.75,49,"201101",56
201101,"2011","43103",9,"Cataluña",43,"Tarragona","Perafort",100.08,5.33,20.75,18.33,3.83,37.33,14.5,1.25,13.58,15.67,62.58,7,90,"201107",107
201101,"2011","43104",9,"Cataluña",43,"Tarragona","Perelló, El",212.5,9.58,70.75,48.25,6.67,50.5,26.75,11.5,35.08,53.08,105.92,6.92,197,"201107",235
201101,"2011","43105",9,"Cataluña",43,"Tarragona","Piles, Les",18.67,1.25,3.5,5.17,1,3.67,4.08,0,4.5,0.67,12.25,1.25,15,"201104",23
201101,"2011","43106",9,"Cataluña",43,"Tarragona","Pinell de Brai, El",71.67,2.25,17.42,28.33,3.08,10.92,9.67,8.58,18.25,19.33,23.5,2,61,"201106",96
201101,"2011","43107",9,"Cataluña",43,"Tarragona","Pira",50.75,1.33,14.5,8.17,1.83,16.25,8.67,0,31.58,2.58,16,0.58,47,"201101",55
201101,"2011","43108",9,"Cataluña",43,"Tarragona","Pla de Santa Maria, El",287.33,19.58,67.33,55.17,15.58,59.75,69.92,19.5,82.92,26.92,145.08,12.92,273,"201112",302
201101,"2011","43109",9,"Cataluña",43,"Tarragona","Pobla de Mafumet, La",273.67,14.25,89.08,31.25,15.58,87.17,36.33,2.92,33.58,53.42,173.67,10.08,243,"201102",313
201101,"2011","43110",9,"Cataluña",43,"Tarragona","Pobla de Massaluca, La",17.83,1.25,2.25,5.25,0.17,3.83,5.08,0.08,2.92,4.42,10,0.42,15,"201101",22
201101,"2011","43111",9,"Cataluña",43,"Tarragona","Pobla de Montornès, La",349.83,18.67,83.58,68.08,17.58,94.25,67.67,1.92,38.33,76.75,210.83,22,337,"201107",364
201101,"2011","43112",9,"Cataluña",43,"Tarragona","Poboleda",25.5,1.75,10.08,4.17,0.42,6.5,2.58,5.83,1,3.5,12.25,2.92,23,"201104",28
201101,"2011","43113",9,"Cataluña",43,"Tarragona","Pont d'Armentera, El",59,5.08,11.17,12.83,1.42,15.75,12.75,4.33,20,11.83,20.17,2.67,50,"201105",65
201101,"2011","43114",9,"Cataluña",43,"Tarragona","Porrera",22.08,0.67,6.08,4,2.08,6.42,2.83,3.67,4.67,4,8.42,1.33,12,"201110",31
201101,"2011","43115",9,"Cataluña",43,"Tarragona","Pradell de la Teixeta",15,0,2.08,6.25,0.25,2.92,3.5,0,1,0,13.92,0.08,13,"201102",17
201101,"2011","43116",9,"Cataluña",43,"Tarragona","Prades",38.58,1.42,10.08,7.5,2,11.67,5.92,1.5,2.42,7.42,26.42,0.83,31,"201107",45
201101,"2011","43117",9,"Cataluña",43,"Tarragona","Prat de Comte",9.92,0.92,3.5,0.42,0,2.83,2.25,0,1.67,0.92,7.08,0.25,5,"201111",14
201101,"2011","43118",9,"Cataluña",43,"Tarragona","Pratdip",72.5,3.42,22,10.42,4,18.25,14.42,4.5,4.67,11.33,46.83,5.17,59,"201108",92
201101,"2011","43119",9,"Cataluña",43,"Tarragona","Puigpelat",101.75,7.25,21.25,20.67,6,28.08,18.5,7.08,20.25,12.83,57.42,4.17,94,"201109",110
201101,"2011","43120",9,"Cataluña",43,"Tarragona","Querol",54,2.17,9.92,16.67,1,14.58,9.67,2.08,9,10,29.67,3.25,44,"201101",62
201101,"2011","43121",9,"Cataluña",43,"Tarragona","Rasquera",48.25,0.58,15.25,12.58,2.42,11.5,5.92,8.08,6.25,8.83,21.67,3.42,36,"201105",57
201101,"2011","43122",9,"Cataluña",43,"Tarragona","Renau",4.67,0.75,2.25,0.67,0.17,0.83,0,0.33,0.5,0.17,3.17,0.5,2,"201106",7
201101,"2011","43123",9,"Cataluña",43,"Tarragona","Reus",13413.33,735.83,3740.83,2536.42,641.83,3229.33,2529.08,407,1358.17,2913.5,7578,1156.67,12310,"201107",14402
201101,"2011","43124",9,"Cataluña",43,"Tarragona","Riba, La",53.08,5.58,14.25,9.25,1.33,17.5,5.17,4.58,17.58,3.5,26.75,0.67,46,"201104",59
201101,"2011","43125",9,"Cataluña",43,"Tarragona","Riba-roja d'Ebre",71.25,4.42,17.75,20.58,2,13.33,13.17,2.75,13.5,11.75,40,3.25,55,"201103",84
201101,"2011","43126",9,"Cataluña",43,"Tarragona","Riera de Gaià, La",137.17,9.33,33.17,20.42,6.17,41.75,26.33,1.67,14.5,18.83,86.5,15.67,130,"201109",150
201101,"2011","43127",9,"Cataluña",43,"Tarragona","Riudecanyes",93.17,4,29.75,14.83,2.42,28.5,13.67,13.33,13.67,15.08,48.92,2.17,84,"201108",105
201101,"2011","43128",9,"Cataluña",43,"Tarragona","Riudecols",97.75,7.75,29.58,20.17,5.33,21.5,13.42,5.5,18.5,28.42,40.08,5.25,86,"201108",107
201101,"2011","43129",9,"Cataluña",43,"Tarragona","Riudoms",591.92,33.42,152.42,140.17,23.58,142.58,99.75,48.83,71.42,123.33,311.25,37.08,548,"201104",653
201101,"2011","43130",9,"Cataluña",43,"Tarragona","Rocafort de Queralt",15.42,0,4.67,5.42,0,3.92,1.42,1.92,5.42,1.5,6.42,0.17,11,"201105",19
201101,"2011","43131",9,"Cataluña",43,"Tarragona","Roda de Barà",756.5,40.58,210.33,149.83,35.25,180.08,140.42,8.67,86,165.33,437.08,59.42,683,"201107",813
201101,"2011","43132",9,"Cataluña",43,"Tarragona","Rodonyà",52.83,3.58,13.17,10.92,4.58,10.92,9.67,7.25,14.92,4,25.33,1.33,44,"201109",59
201101,"2011","43133",9,"Cataluña",43,"Tarragona","Roquetes",971.08,63.17,301.83,185.17,40.17,211.75,169,81.42,184.67,165.5,474.5,65,914,"201101",1050
201101,"2011","43134",9,"Cataluña",43,"Tarragona","Rourell, El",34.08,2.83,12,4.33,1.5,9.08,4.33,1.83,5.5,4.42,19.83,2.5,26,"201104",45
201101,"2011","43135",9,"Cataluña",43,"Tarragona","Salomó",27.92,1.83,6.08,9.42,0.33,6,4.25,3.92,6.25,2.42,14.75,0.58,20,"201101",33
201101,"2011","43136",9,"Cataluña",43,"Tarragona","Sant Carles de la Ràpita",1505.58,74.75,472.08,302.5,46.08,413.33,196.83,136.58,230.67,277.25,834.08,27,1356,"201101",1697
201101,"2011","43137",9,"Cataluña",43,"Tarragona","Sant Jaume dels Domenys",321.83,14.5,79.67,63.67,10,83.67,70.33,17.67,70.75,50.58,178.08,4.75,305,"201108",343
201101,"2011","43138",9,"Cataluña",43,"Tarragona","Santa Bàrbara",462.5,22.25,135,112,17.33,109.08,66.83,78,89.33,65.17,213.92,16.08,407,"201111",495
201101,"2011","43139",9,"Cataluña",43,"Tarragona","Santa Coloma de Queralt",353.67,26.33,103.25,76.42,8.33,76.25,63.08,8.58,127.92,92.25,106.5,18.42,333,"201106",388
201101,"2011","43140",9,"Cataluña",43,"Tarragona","Santa Oliva",486.75,30.25,116.08,87,27.92,127.92,97.58,17.33,73.08,109.33,272.33,14.67,463,"201107",527
201101,"2011","43141",9,"Cataluña",43,"Tarragona","Pontils",8.67,0,2.33,2.83,0.75,0,2.75,0,2,2.75,3.92,0,7,"201108",11
201101,"2011","43142",9,"Cataluña",43,"Tarragona","Sarral",150.83,8,45.58,34.58,4.83,30.42,27.42,16.75,57.75,9.5,62.42,4.42,132,"201109",162
201101,"2011","43143",9,"Cataluña",43,"Tarragona","Savallà del Comtat",1.08,0,0.08,1,0,0,0,0,1,0.08,0,0,1,"201101",2
201101,"2011","43144",9,"Cataluña",43,"Tarragona","Secuita, La",123.33,10.67,25.83,22,5.42,34.92,24.5,9.92,14,17.92,72.75,8.75,111,"201106",137
201101,"2011","43145",9,"Cataluña",43,"Tarragona","Selva del Camp, La",462.83,29.08,119.67,74.58,23.92,132.08,83.5,13.75,84.58,76,259.83,28.67,420,"201108",506
201101,"2011","43146",9,"Cataluña",43,"Tarragona","Senan",4.92,0,1.08,1,0.58,1.25,1,0,0,0,4.92,0,4,"201108",6
201101,"2011","43147",9,"Cataluña",43,"Tarragona","Solivella",65.5,1.83,16.58,19.83,2.17,14.42,10.67,4.58,47.67,4.83,7.67,0.75,59,"201109",71
201101,"2011","43148",9,"Cataluña",43,"Tarragona","Tarragona",15155,867.33,4340.67,2686.17,790.08,3914,2556.75,308.67,1522.42,2817.08,9517.5,989.33,14145,"201107",16086
201101,"2011","43149",9,"Cataluña",43,"Tarragona","Tivenys",76.25,7.58,13.5,14.42,3.08,15.5,22.17,5.08,26.42,4.08,34.92,5.75,67,"201101",85
201101,"2011","43150",9,"Cataluña",43,"Tarragona","Tivissa",142.5,13.83,30.33,29.33,4.83,32.42,31.75,17.08,26.75,10.5,80.58,7.58,130,"201107",157
201101,"2011","43151",9,"Cataluña",43,"Tarragona","Torre de Fontaubella, La",7.67,0.17,2.92,2.08,0,1.83,0.67,2.75,0.42,0.75,3.75,0,6,"201107",9
201101,"2011","43152",9,"Cataluña",43,"Tarragona","Torre de l'Espanyol, La",57.5,6.17,18.75,12.67,2,11.08,6.83,20.75,6.33,4.42,22.58,3.42,38,"201105",72
201101,"2011","43153",9,"Cataluña",43,"Tarragona","Torredembarra",1799.83,85.58,497.08,345,82.67,450.5,339,34.25,133.08,403.5,1104.25,124.75,1676,"201107",1930
201101,"2011","43154",9,"Cataluña",43,"Tarragona","Torroja del Priorat",13.75,0.42,4.17,3,0.58,3.33,2.25,1.17,2.67,0.42,8.67,0.83,10,"201110",18
201101,"2011","43155",9,"Cataluña",43,"Tarragona","Tortosa",4303.42,287.42,1313.08,826.42,181.08,958.75,736.67,446.58,751.08,603.08,2199.33,303.33,3935,"201101",4553
201101,"2011","43156",9,"Cataluña",43,"Tarragona","Ulldecona",812.75,37.42,270.58,171.42,27.58,196.42,109.33,100.5,218.17,93.08,383,18,699,"201101",920
201101,"2011","43157",9,"Cataluña",43,"Tarragona","Ulldemolins",24.5,1.33,6.83,6.33,0.75,5.42,3.83,2.58,4.25,3.67,13.42,0.58,19,"201101",31
201101,"2011","43158",9,"Cataluña",43,"Tarragona","Vallclara",7.5,0,1.5,2,0,2.75,1.25,0,0.42,1.33,5.75,0,5,"201109",10
201101,"2011","43159",9,"Cataluña",43,"Tarragona","Vallfogona de Riucorb",5.08,0.33,2.75,1.17,0,0,0.83,0.33,0,1.25,3.5,0,3,"201108",9
201101,"2011","43160",9,"Cataluña",43,"Tarragona","Vallmoll",173.17,10.25,38.83,39.08,9,44.58,31.42,8.75,48.42,26.42,85.58,4,160,"201107",183
201101,"2011","43161",9,"Cataluña",43,"Tarragona","Valls",3054.08,191.17,816.58,601.08,149.42,695.17,600.67,167.08,761.33,314,1669.42,142.25,2934,"201101",3164
201101,"2011","43162",9,"Cataluña",43,"Tarragona","Vandellòs i l'Hospitalet de l'Infant",524.42,29.08,140.83,90.33,26.42,138.83,98.92,13,36.75,89.92,361.67,23.08,445,"201108",606
201101,"2011","43163",9,"Cataluña",43,"Tarragona","Vendrell, El",5456.17,295.67,1522.08,993.08,291.08,1360.75,993.5,158.08,713.83,1018.92,3385.5,179.83,5082,"201108",5731
201101,"2011","43164",9,"Cataluña",43,"Tarragona","Vespella de Gaià",61.92,2.92,14.75,14.17,2.58,12.58,14.92,0.92,8.75,14.33,37.25,0.67,51,"201108",68
201101,"2011","43165",9,"Cataluña",43,"Tarragona","Vilabella",65,3.08,17.08,19.33,2.75,12.92,9.83,6.67,20.5,5.58,29.33,2.92,54,"201109",75
201101,"2011","43166",9,"Cataluña",43,"Tarragona","Vilallonga del Camp",195.42,7.25,65.33,31.17,8.25,65.5,17.92,7.67,33.83,28.67,121.42,3.83,182,"201106",216
201101,"2011","43167",9,"Cataluña",43,"Tarragona","Vilanova d'Escornalbou",39.5,0.5,9.83,9.75,0.5,10.58,8.33,4.83,3.25,6.33,23,2.08,29,"201101",50
201101,"2011","43168",9,"Cataluña",43,"Tarragona","Vilanova de Prades",8.25,0.33,1.83,1.17,0.25,3.67,1,0.33,1.58,0,6.33,0,6,"201107",11
201101,"2011","43169",9,"Cataluña",43,"Tarragona","Vilaplana",30.58,0.83,12.08,6.25,0.5,7.25,3.67,2.42,3.42,7.33,16.75,0.67,24,"201102",37
201101,"2011","43170",9,"Cataluña",43,"Tarragona","Vila-rodona",127.25,6.58,40.08,24.33,10.33,28.33,17.58,22.67,29.58,12.92,56,6.08,117,"201107",144
201101,"2011","43171",9,"Cataluña",43,"Tarragona","Vila-seca",2671.83,162.92,792.42,429.33,152.17,765.42,369.58,36.83,242,518.17,1799.58,75.25,1984,"201107",3322
201101,"2011","43172",9,"Cataluña",43,"Tarragona","Vilaverd",45.5,3.33,13.5,8.42,1.08,14.25,4.92,0.58,11.33,4.67,28.17,0.75,40,"201105",51
201101,"2011","43173",9,"Cataluña",43,"Tarragona","Vilella Alta, La",8.83,0.42,2.17,0.83,0,3,2.42,1.08,2.25,0,5.5,0,7,"201105",11
