"anio","Cod municipio","Cod comunidad","Comunidad Aut","Cod provincia","Provincia","Municipio","Total Contratos","Contratos iniciales indefinidos hombres","Contratos iniciales temporales hombres","Contratos convertidos en indefinidos hombres","Contratos iniciales indefinidos mujeres","Contratos iniciales temporales mujeres","Contratos convertidos en indefinidos mujeres","Contratos  Agricultura","Contratos  Industria","Contratos Construcción","Contratos  Servicios","Total Contratos_min","Cod min_mes","Total Contratos_max","Cod max_mes"
"2018","24056",7,"Castilla y León",24,"León","Cistierna",51.67,1.5,26.58,1.92,1,19.67,1,5.08,3.83,1.75,41,28,"02",84,"09"
"2018","24057",7,"Castilla y León",24,"León","Congosto",20.5,0.5,13.92,1.17,0.25,4.42,0.25,0.83,1.75,4.75,13.17,10,"12",44,"07"
"2018","24058",7,"Castilla y León",24,"León","Corbillos de los Oteros",0.75,0,0.33,0.17,0.08,0.17,0,0.33,0,0,0.42,0,"01",4,"06"
"2018","24059",7,"Castilla y León",24,"León","Corullón",11,0.17,5.67,0.17,0.17,4.67,0.17,5.5,0.67,0.5,4.33,2,"01",54,"09"
"2018","24060",7,"Castilla y León",24,"León","Crémenes",4.25,0.17,2.17,0,0.25,1.5,0.17,0.08,0,1,3.17,0,"02",9,"06"
"2018","24061",7,"Castilla y León",24,"León","Cuadros",23.17,0.75,9.25,0.58,1,10.92,0.67,2.33,2.17,2.5,16.17,7,"03",41,"07"
"2018","24062",7,"Castilla y León",24,"León","Cubillas de los Oteros",0.83,0.08,0.5,0,0,0.25,0,0.5,0.08,0,0.25,0,"01",4,"11"
"2018","24063",7,"Castilla y León",24,"León","Cubillas de Rueda",1.5,0.08,0.83,0,0.17,0.42,0,0.5,0,0.33,0.67,0,"01",8,"08"
"2018","24064",7,"Castilla y León",24,"León","Cubillos del Sil",54.75,1.5,26.25,4.25,1.67,19.67,1.42,0.67,18.92,3,32.17,35,"01",84,"06"
"2018","24065",7,"Castilla y León",24,"León","Chozas de Abajo",75.67,0.92,45.33,1.67,0.67,26.25,0.83,2.17,6.25,2.33,64.92,21,"02",159,"07"
"2018","24066",7,"Castilla y León",24,"León","Destriana",3.17,0,1.75,0,0.17,1.17,0.08,1.25,0.08,0,1.83,0,"02",12,"10"
"2018","24067",7,"Castilla y León",24,"León","Encinedo",42,1.75,18.92,7.92,0.17,12.33,0.92,0,30.83,0.17,11,17,"12",58,"02"
"2018","24068",7,"Castilla y León",24,"León","Ercina, La",3.58,0.08,1.67,0,0.17,1.67,0,0,0,0.67,2.92,0,"02",7,"01"
"2018","24069",7,"Castilla y León",24,"León","Escobar de Campos",0.5,0.08,0.25,0.08,0,0.08,0,0.33,0,0,0.17,0,"01",2,"03"
"2018","24070",7,"Castilla y León",24,"León","Fabero",42.33,0.83,19.17,1.17,0.67,18.75,1.75,1.17,1.83,2.58,36.75,27,"01",60,"09"
"2018","24071",7,"Castilla y León",24,"León","Folgoso de la Ribera",8.25,0,3.5,0.17,0.17,4.08,0.33,0,0.5,0.42,7.33,1,"01",20,"07"
"2018","24073",7,"Castilla y León",24,"León","Fresno de la Vega",22.25,0.33,8.75,0.92,0.67,10.67,0.92,10.08,3.75,0.92,7.5,6,"03",42,"07"
"2018","24074",7,"Castilla y León",24,"León","Fuentes de Carbajal",0.75,0.08,0.5,0,0,0.08,0.08,0.5,0,0,0.25,0,"01",3,"04"
"2018","24076",7,"Castilla y León",24,"León","Garrafe de Torío",5.75,0.17,3.25,0,0.08,2.08,0.17,0,0,1.92,3.83,0,"01",10,"03"
"2018","24077",7,"Castilla y León",24,"León","Gordaliza del Pino",3.25,0.25,1.67,0,0.17,1.08,0.08,0.33,1.33,0.58,1,0,"02",9,"09"
"2018","24078",7,"Castilla y León",24,"León","Gordoncillo",9.67,0.25,6.42,0.58,0.08,2.25,0.08,5.58,1.33,0.33,2.42,2,"09",26,"10"
"2018","24079",7,"Castilla y León",24,"León","Gradefes",7,0.5,3.42,0.17,0.25,2.33,0.33,1,0.25,0.42,5.33,2,"01",26,"10"
"2018","24080",7,"Castilla y León",24,"León","Grajal de Campos",4.92,0.25,1.17,0,0,3.25,0.25,0.17,0.08,0.42,4.25,1,"01",9,"10"
"2018","24081",7,"Castilla y León",24,"León","Gusendos de los Oteros",2.92,0,0.5,0.08,0.17,2.17,0,0.17,0,0,2.75,0,"06",8,"10"
"2018","24082",7,"Castilla y León",24,"León","Hospital de Órbigo",87.67,0.5,63.25,0.08,0.25,22.75,0.83,2.25,58,1.92,25.5,39,"02",147,"07"
"2018","24083",7,"Castilla y León",24,"León","Igüeña",10.25,0,5.5,0,0.42,4.33,0,0.58,0.08,0.08,9.5,1,"11",29,"12"
"2018","24084",7,"Castilla y León",24,"León","Izagre",1.42,0.17,0.92,0,0.08,0.08,0.17,0.08,0.42,0.08,0.83,0,"01",3,"05"
"2018","24086",7,"Castilla y León",24,"León","Joarilla de las Matas",2.58,0,1.5,0,0.08,0.92,0.08,0.83,0.58,0,1.17,0,"03",6,"04"
"2018","24087",7,"Castilla y León",24,"León","Laguna Dalga",7.83,0,3.92,0,0,3.83,0.08,1.25,0,0,6.58,2,"05",21,"07"
"2018","24088",7,"Castilla y León",24,"León","Laguna de Negrillos",13,0.42,8.25,0.25,0.25,3.58,0.25,0,1.25,2,9.75,8,"03",27,"02"
"2018","24089",7,"Castilla y León",24,"León","León",4848.67,130.75,1890.5,95.5,188.42,2426.25,117.25,38,380.83,198.92,4230.92,3989,"02",5755,"10"
"2018","24090",7,"Castilla y León",24,"León","Lucillo",1.17,0,0.83,0,0,0.25,0.08,0,0,0.25,0.92,0,"01",3,"04"
"2018","24091",7,"Castilla y León",24,"León","Luyego",6.33,0.08,2.42,0,0.25,3.33,0.25,0.75,0.08,0.33,5.17,1,"01",14,"08"
"2018","24092",7,"Castilla y León",24,"León","Llamas de la Ribera",9.25,0.08,5.67,0.25,0.08,2.83,0.33,4.42,0.83,0.17,3.83,3,"01",32,"05"
"2018","24093",7,"Castilla y León",24,"León","Magaz de Cepeda",0.92,0,0.58,0.08,0.08,0.17,0,0,0.08,0.25,0.58,0,"02",4,"05"
"2018","24094",7,"Castilla y León",24,"León","Mansilla de las Mulas",38.42,2.08,17,0.5,2.17,16,0.67,0.75,4.25,4.92,28.5,15,"01",63,"05"
"2018","24095",7,"Castilla y León",24,"León","Mansilla Mayor",2.83,0.33,1.5,0.08,0.08,0.58,0.25,0.75,0.08,0.33,1.67,1,"12",5,"11"
"2018","24096",7,"Castilla y León",24,"León","Maraña",2.08,0,0.67,0,0,1.42,0,0,0,0.33,1.75,0,"06",4,"02"
"2018","24097",7,"Castilla y León",24,"León","Matadeón de los Oteros",2.67,0.42,1.08,0.33,0.25,0.58,0,0.83,0.33,0,1.5,0,"11",5,"01"
"2018","24098",7,"Castilla y León",24,"León","Matallana de Torío",9.83,0.17,5.17,0.25,0.42,3.42,0.42,0,1,1.5,7.33,4,"05",21,"07"
"2018","24099",7,"Castilla y León",24,"León","Matanza",1.83,0.08,1.08,0.17,0,0.5,0,0.67,0,0.5,0.67,0,"09",4,"06"
"2018","24100",7,"Castilla y León",24,"León","Molinaseca",13.92,0.67,4.75,0.25,0.92,6.58,0.75,1.17,0.5,0.08,12.17,1,"02",24,"06"
"2018","24101",7,"Castilla y León",24,"León","Murias de Paredes",1.92,0,1.08,0,0.17,0.67,0,0.08,0.17,0.33,1.33,0,"01",8,"07"
"2018","24102",7,"Castilla y León",24,"León","Noceda del Bierzo",3.5,0.08,1.75,0.08,0,1.58,0,0.17,0,0.08,3.25,0,"02",19,"10"
"2018","24103",7,"Castilla y León",24,"León","Oencia",1.67,0,0.92,0.58,0,0.17,0,0,1.08,0.17,0.42,0,"02",7,"07"
"2018","24104",7,"Castilla y León",24,"León","Omañas, Las",0.83,0.08,0.42,0.08,0,0.25,0,0.33,0,0,0.5,0,"02",2,"04"
"2018","24105",7,"Castilla y León",24,"León","Onzonilla",210.5,6.67,118.25,9.17,3,68.67,4.75,1,50.5,2.92,156.08,173,"03",294,"02"
"2018","24106",7,"Castilla y León",24,"León","Oseja de Sajambre",2.33,0,0.75,0,0,1.58,0,0,0,0.08,2.25,0,"02",6,"06"
"2018","24107",7,"Castilla y León",24,"León","Pajares de los Oteros",10.67,0.25,6.83,0.67,0.25,2.5,0.17,1.83,3.33,0.08,5.42,3,"11",46,"10"
"2018","24108",7,"Castilla y León",24,"León","Palacios de la Valduerna",6.17,0.08,2.5,0.75,0.5,2.17,0.17,1.17,2.42,0,2.58,2,"09",11,"03"
"2018","24109",7,"Castilla y León",24,"León","Palacios del Sil",4.67,0,3.83,0,0,0.75,0.08,0.83,0.58,0.67,2.58,0,"12",10,"02"
"2018","24110",7,"Castilla y León",24,"León","Páramo del Sil",8.33,0.08,3.92,0,0.25,4.08,0,0,1.75,0.25,6.33,1,"01",16,"09"
"2018","24112",7,"Castilla y León",24,"León","Peranzanes",1.25,0,0.42,0.08,0,0.67,0.08,0,0,0.08,1.17,0,"01",5,"05"
"2018","24113",7,"Castilla y León",24,"León","Pobladura de Pelayo García",3.17,0.08,1.67,0.17,0,1.17,0.08,0,0.25,0.33,2.58,1,"01",9,"05"
"2018","24114",7,"Castilla y León",24,"León","Pola de Gordón, La",24.5,1.25,9.5,0.75,0.33,12.5,0.17,0.08,4.33,1.92,18.17,13,"11",38,"06"
"2018","24115",7,"Castilla y León",24,"León","Ponferrada",1660.58,39.25,673.25,41.75,44.58,814.92,46.83,62.33,116.75,74.08,1407.42,1321,"01",2159,"07"
"2018","24116",7,"Castilla y León",24,"León","Posada de Valdeón",12.25,1,3.33,0.08,0.25,7.58,0,0.33,1.42,0.42,10.08,2,"12",32,"05"
"2018","24117",7,"Castilla y León",24,"León","Pozuelo del Páramo",1.5,0,1.08,0,0,0.33,0.08,0.17,0.42,0,0.92,0,"01",7,"05"
"2018","24118",7,"Castilla y León",24,"León","Prado de la Guzpeña",1.33,0,0.83,0.17,0,0.33,0,0.25,0.08,0.5,0.5,0,"02",7,"05"
"2018","24119",7,"Castilla y León",24,"León","Priaranza del Bierzo",4.92,0,2.75,0.08,0.08,1.92,0.08,2.67,0.17,0,2.08,0,"12",28,"09"
"2018","24120",7,"Castilla y León",24,"León","Prioro",1.25,0,0.92,0.08,0.08,0.17,0,0,0.17,0.42,0.67,0,"01",6,"06"
"2018","24121",7,"Castilla y León",24,"León","Puebla de Lillo",17.92,0,9.67,0,0.33,7.83,0.08,0.08,0,0.17,17.67,5,"10",66,"01"
"2018","24122",7,"Castilla y León",24,"León","Puente de Domingo Flórez",26.5,0.5,12.92,2.58,0.58,9.17,0.75,0.25,6.83,3.5,15.92,16,"12",43,"07"
"2018","24123",7,"Castilla y León",24,"León","Quintana del Castillo",2.17,0,1.75,0,0,0.42,0,0.58,0,0.67,0.92,0,"02",4,"01"
"2018","24124",7,"Castilla y León",24,"León","Quintana del Marco",1.92,0,1.25,0.08,0.08,0.5,0,0.08,0.5,0,1.33,0,"11",5,"03"
"2018","24125",7,"Castilla y León",24,"León","Quintana y Congosto",4.17,0,2,0.5,0.08,1.5,0.08,0,0,1.25,2.92,0,"01",26,"10"
"2018","24127",7,"Castilla y León",24,"León","Regueras de Arriba",0.42,0,0.25,0,0,0.17,0,0,0,0,0.42,0,"01",1,"03"
"2018","24129",7,"Castilla y León",24,"León","Reyero",0.33,0,0.25,0,0,0.08,0,0,0,0,0.33,0,"01",2,"09"
"2018","24130",7,"Castilla y León",24,"León","Riaño",22.33,1,13.33,0.08,0.17,7.5,0.25,1.25,0.08,4,17,3,"12",67,"07"
"2018","24131",7,"Castilla y León",24,"León","Riego de la Vega",67.83,2.75,30.67,1,2.08,30.5,0.83,0.92,50.08,0.5,16.33,13,"10",157,"01"
"2018","24132",7,"Castilla y León",24,"León","Riello",24.33,0.08,14.5,0.08,0,9.25,0.42,0.17,0,0.17,24,17,"12",35,"08"
"2018","24133",7,"Castilla y León",24,"León","Rioseco de Tapia",12.33,0.17,3,0.25,0.17,8.58,0.17,0.08,0.33,0,11.92,8,"01",22,"06"
"2018","24134",7,"Castilla y León",24,"León","Robla, La",41.33,0.75,27.25,0.75,0.58,11.33,0.67,0.92,14.42,4.67,21.33,18,"12",77,"04"
"2018","24136",7,"Castilla y León",24,"León","Roperuelos del Páramo",4.83,0.33,2.25,0.42,0.08,1.75,0,1.92,0,0.08,2.83,0,"05",9,"08"
"2018","24137",7,"Castilla y León",24,"León","Sabero",10.67,1.5,6.5,0.08,0.33,2.17,0.08,0,4.67,0.25,5.75,2,"04",27,"08"
"2018","24139",7,"Castilla y León",24,"León","Sahagún",43.33,1.08,16.58,0.92,1.33,21.67,1.75,0.17,1.92,3.25,38,22,"02",74,"07"
"2018","24141",7,"Castilla y León",24,"León","San Adrián del Valle",1,0,0.92,0,0,0.08,0,0.17,0,0,0.83,0,"01",3,"04"
"2018","24142",7,"Castilla y León",24,"León","San Andrés del Rabanedo",272.92,10.5,118.75,9.58,10.5,115.08,8.5,3.67,27.42,26.5,215.33,207,"02",372,"07"
"2018","24143",7,"Castilla y León",24,"León","Sancedo",15,0,7.42,0.08,0,7.33,0.17,2.92,1.5,0.17,10.42,1,"11",35,"07"
"2018","24144",7,"Castilla y León",24,"León","San Cristóbal de la Polantera",4.33,0.08,1.67,0.25,0.08,2.08,0.17,0.58,0.75,0,3,1,"01",9,"03"
"2018","24145",7,"Castilla y León",24,"León","San Emiliano",5.25,0,1.5,0.25,0.25,3,0.25,0.08,0,0.25,4.92,1,"12",14,"07"
"2018","24146",7,"Castilla y León",24,"León","San Esteban de Nogales",0.42,0,0.17,0,0,0.25,0,0,0,0,0.42,0,"01",3,"04"
"2018","24148",7,"Castilla y León",24,"León","San Justo de la Vega",34.58,0.75,18.83,0.92,0.25,12.92,0.92,7.33,17.33,2.25,7.67,16,"02",59,"09"
"2018","24149",7,"Castilla y León",24,"León","San Millán de los Caballeros",3.67,0.42,2.67,0.25,0.08,0.17,0.08,3.33,0.08,0,0.25,1,"04",7,"06"
"2018","24150",7,"Castilla y León",24,"León","San Pedro Bercianos",2.17,0.25,1.33,0,0.33,0.25,0,0.08,0.83,0,1.25,0,"02",4,"05"
"2018","24151",7,"Castilla y León",24,"León","Santa Colomba de Curueño",10,0.33,4.75,0.17,0.5,4.17,0.08,1.33,0,0,8.67,3,"11",26,"05"
"2018","24152",7,"Castilla y León",24,"León","Santa Colomba de Somoza",13.5,0.08,7.67,0.17,0.75,4.83,0,5.42,0.17,0.58,7.33,0,"01",35,"07"
"2018","24153",7,"Castilla y León",24,"León","Santa Cristina de Valmadrigal",3.92,0.17,1.33,0.25,0.75,1.17,0.25,0.42,0.42,0.58,2.5,1,"01",10,"05"
"2018","24154",7,"Castilla y León",24,"León","Santa Elena de Jamuz",29.92,0.33,19.25,0.5,0.33,9.25,0.25,1.75,0.25,0.67,27.25,7,"01",43,"06"
"2018","24155",7,"Castilla y León",24,"León","Santa María de la Isla",5,0.08,1.83,0.08,0,2.92,0.08,0.92,0,1,3.08,0,"01",10,"04"
"2018","24156",7,"Castilla y León",24,"León","Santa María del Monte de Cea",6.83,0.08,2.67,0,0.17,3.92,0,6.08,0,0.33,0.42,4,"01",14,"06"
"2018","24157",7,"Castilla y León",24,"León","Santa María del Páramo",80.42,2.33,31.58,2.33,1.92,41.08,1.17,3.58,3.75,4.33,68.75,55,"02",106,"10"
"2018","24158",7,"Castilla y León",24,"León","Santa María de Ordás",1.67,0.08,0.33,0,0,1.25,0,0,0,0.08,1.58,0,"03",5,"07"
"2018","24159",7,"Castilla y León",24,"León","Santa Marina del Rey",30.83,0.67,15.33,1,0.5,12.75,0.58,2,0.17,11.83,16.83,17,"12",53,"07"
"2018","24160",7,"Castilla y León",24,"León","Santas Martas",5.92,0.25,3.08,0.5,0.08,1.83,0.17,1.25,0.67,0.92,3.08,2,"01",14,"05"
"2018","24161",7,"Castilla y León",24,"León","Santiago Millas",3.25,0.08,1.75,0,0.17,1.25,0,0,1.25,0.42,1.58,0,"09",7,"04"
"2018","24162",7,"Castilla y León",24,"León","Santovenia de la Valdoncina",133.58,5,67.25,9.58,3.25,45.75,2.75,0.17,23.92,3.42,106.08,59,"03",314,"07"
"2018","24163",7,"Castilla y León",24,"León","Sariegos",57.5,0.92,27.25,1.5,1.92,24.58,1.33,0.08,4.25,3.42,49.75,29,"09",130,"07"
"2018","24164",7,"Castilla y León",24,"León","Sena de Luna",5.5,0.08,3.92,0.08,0,1.33,0.08,1.75,0,0.42,3.33,1,"08",11,"03"
"2018","24165",7,"Castilla y León",24,"León","Sobrado",2.17,0.08,1.5,0.08,0,0.42,0.08,0,0.75,0.25,1.17,0,"02",6,"08"
"2018","24166",7,"Castilla y León",24,"León","Soto de la Vega",20.17,2.17,10.17,1.25,1.33,4.33,0.92,0.42,10.17,0.75,8.83,8,"03",39,"07"
"2018","24167",7,"Castilla y León",24,"León","Soto y Amío",9.58,0.83,3.42,0,0.25,4.67,0.42,0.33,0.83,0.5,7.92,3,"12",16,"06"
"2018","24168",7,"Castilla y León",24,"León","Toral de los Guzmanes",10.33,0.08,4.5,0.33,0.25,4.75,0.42,1.75,0.42,0.17,8,4,"03",19,"09"
"2018","24169",7,"Castilla y León",24,"León","Toreno",48.17,0.42,21.17,0.33,0.17,25.33,0.75,4.33,0.75,1.42,41.67,21,"01",124,"07"
"2018","24170",7,"Castilla y León",24,"León","Torre del Bierzo",24.92,0,13.92,0.42,0.33,9.83,0.42,3.42,6.25,1.5,13.75,14,"12",41,"07"
"2018","24171",7,"Castilla y León",24,"León","Trabadelo",5.33,0,2.67,0,0,2.58,0.08,0.25,0.08,0.25,4.75,1,"12",9,"10"
"2018","24172",7,"Castilla y León",24,"León","Truchas",8.67,0,5.42,0.42,0.08,2.58,0.17,1.58,1.92,0.83,4.33,1,"03",18,"07"
"2018","24173",7,"Castilla y León",24,"León","Turcia",9.92,0.5,6.17,0.58,0.25,2.33,0.08,0.42,0.58,0.42,8.5,3,"09",23,"05"
"2018","24174",7,"Castilla y León",24,"León","Urdiales del Páramo",6.75,0.5,3.58,0.08,0.08,2.42,0.08,3.83,0.17,0.42,2.33,3,"04",12,"06"
"2018","24175",7,"Castilla y León",24,"León","Valdefresno",58.42,3.75,26.67,4.42,4.17,18.08,1.33,2,8.17,1.67,46.58,37,"02",87,"06"
"2018","24176",7,"Castilla y León",24,"León","Valdefuentes del Páramo",2.25,0.08,1.33,0.33,0.08,0.42,0,0,1.25,0.08,0.92,0,"02",8,"01"
"2018","24177",7,"Castilla y León",24,"León","Valdelugueros",3.33,0,1.67,0.17,0,1.42,0.08,0.08,0.33,0.08,2.83,0,"02",15,"07"
"2018","24178",7,"Castilla y León",24,"León","Valdemora",0.33,0,0.08,0,0,0.25,0,0,0,0,0.33,0,"01",2,"05"
"2018","24179",7,"Castilla y León",24,"León","Valdepiélago",12.17,0,2.83,0,0.17,9.17,0,0,0.08,0.25,11.83,4,"09",20,"07"
"2018","24180",7,"Castilla y León",24,"León","Valdepolo",9.75,0.42,3.58,0.08,0.33,5.17,0.17,2.33,0.08,0.42,6.92,1,"01",16,"03"
"2018","24181",7,"Castilla y León",24,"León","Valderas",43.75,0.17,31,0.58,0.33,11.08,0.58,3.5,2.58,0.33,37.33,24,"02",73,"08"
"2018","24182",7,"Castilla y León",24,"León","Valderrey",3,0.25,1.25,0.42,0.08,0.92,0.08,0,1.17,0.17,1.67,1,"02",11,"08"
"2018","24183",7,"Castilla y León",24,"León","Valderrueda",9.25,0,2.83,0.08,0.08,6.25,0,0.08,0.08,0.08,9,2,"01",18,"07"
"2018","24184",7,"Castilla y León",24,"León","Valdesamario",3.25,0,2.42,0,0.08,0.75,0,1.67,0,0.08,1.5,0,"03",12,"02"
"2018","24185",7,"Castilla y León",24,"León","Val de San Lorenzo",12,0.08,5.67,0,0,6.17,0.08,0.33,0.17,1,10.5,1,"10",43,"08"
"2018","24187",7,"Castilla y León",24,"León","Valdevimbre",31.33,0.5,17.5,0.92,0.25,11.5,0.67,8.5,2.5,0.67,19.67,15,"11",59,"05"
"2018","24188",7,"Castilla y León",24,"León","Valencia de Don Juan",113.5,3.33,45.67,7.08,2.5,50.75,4.17,2.58,14.67,3.5,92.75,62,"12",287,"07"
"2018","24189",7,"Castilla y León",24,"León","Valverde de la Virgen",75.67,1.42,34.67,5,2.58,29.92,2.08,0.25,1.5,6.42,67.5,35,"12",104,"03"
"2018","24190",7,"Castilla y León",24,"León","Valverde-Enrique",1.58,0.08,1.42,0,0,0.08,0,0.75,0.08,0.17,0.58,0,"10",6,"05"
"2018","24191",7,"Castilla y León",24,"León","Vallecillo",1.5,0,0.92,0.25,0,0.33,0,0.17,0.08,0.5,0.75,0,"01",5,"08"
"2018","24193",7,"Castilla y León",24,"León","Vecilla, La",8.83,0.08,4.17,0.17,0.17,4.08,0.17,0,0.08,0.33,8.42,0,"02",22,"06"
"2018","24194",7,"Castilla y León",24,"León","Vegacervera",12.5,0.25,5.83,0.08,0.25,5.83,0.25,0.17,1.33,0.08,10.92,3,"09",29,"11"
"2018","24196",7,"Castilla y León",24,"León","Vega de Espinareda",29.25,0.67,13.67,0.42,1.25,12.92,0.33,2.5,0.83,0.83,25.08,17,"12",62,"07"
"2018","24197",7,"Castilla y León",24,"León","Vega de Infanzones",3.92,0.08,2.92,0,0,0.83,0.08,0.33,0.17,1.17,2.25,1,"04",8,"06"
"2018","24198",7,"Castilla y León",24,"León","Vega de Valcarce",16.17,0.67,4.92,0.67,1.17,7.67,1.08,0.08,0.92,0.33,14.83,5,"01",33,"11"
"2018","24199",7,"Castilla y León",24,"León","Vegaquemada",7.75,0.25,2.5,0.08,0.08,4.75,0.08,0.17,0.25,0.08,7.25,0,"01",17,"06"
"2018","24201",7,"Castilla y León",24,"León","Vegas del Condado",9.58,0.58,4.58,0.67,0.42,3.25,0.08,2.08,0.83,0.33,6.33,4,"01",20,"06"
"2018","24202",7,"Castilla y León",24,"León","Villablino",162.75,2.58,58.67,2.58,3.5,91.58,3.83,2.08,10.33,4.33,146,70,"11",267,"07"
"2018","24203",7,"Castilla y León",24,"León","Villabraz",0.75,0,0.5,0.17,0,0.08,0,0.58,0,0,0.17,0,"04",2,"01"
"2018","24205",7,"Castilla y León",24,"León","Villadangos del Páramo",257.83,18.08,190.75,8.25,4.58,33.33,2.83,0.5,87,8.42,161.92,82,"11",544,"05"
"2018","24206",7,"Castilla y León",24,"León","Toral de los Vados",88.75,1.92,53.67,3.42,0.67,28.17,0.92,36.75,31.58,2.92,17.5,32,"12",350,"09"
"2018","24207",7,"Castilla y León",24,"León","Villademor de la Vega",3.75,0.08,1.58,0.25,0.17,1.67,0,0.67,0,0.08,3,0,"11",10,"07"
"2018","24209",7,"Castilla y León",24,"León","Villafranca del Bierzo",105.67,0.92,64,0.92,1.67,36.83,1.33,24.17,17.42,3,61.08,46,"12",299,"09"
"2018","24210",7,"Castilla y León",24,"León","Villagatón",9.33,0.08,5,0.33,0,3.33,0.58,0,0.25,2.25,6.83,3,"04",20,"11"
"2018","24211",7,"Castilla y León",24,"León","Villamandos",1.5,0,0.58,0.25,0,0.67,0,0.92,0,0,0.58,0,"01",4,"05"
"2018","24212",7,"Castilla y León",24,"León","Villamañán",22.83,0.42,7.92,0.92,0.42,12.92,0.25,3.75,1.5,0.75,16.83,9,"03",41,"09"
"2018","24213",7,"Castilla y León",24,"León","Villamartín de Don Sancho",1,0,0.17,0,0,0.83,0,0.08,0,0,0.92,0,"01",3,"09"
"2018","24214",7,"Castilla y León",24,"León","Villamejil",3,0,1.5,0.33,0.33,0.83,0,0.25,0,0.17,2.58,0,"05",7,"04"
"2018","24215",7,"Castilla y León",24,"León","Villamol",0.25,0,0.08,0,0,0.17,0,0,0,0,0.25,0,"01",3,"04"
"2018","24216",7,"Castilla y León",24,"León","Villamontán de la Valduerna",3.42,0,1.92,0.17,0.08,1.08,0.17,0.33,0.33,0.08,2.67,1,"03",7,"10"
"2018","24217",7,"Castilla y León",24,"León","Villamoratiel de las Matas",1.17,0.17,0.58,0,0.17,0.25,0,0.33,0.17,0.25,0.42,0,"01",5,"02"
"2018","24218",7,"Castilla y León",24,"León","Villanueva de las Manzanas",10.67,0.42,3.92,0.5,0.08,5,0.75,1.33,0,0.58,8.75,2,"03",20,"05"
"2018","24219",7,"Castilla y León",24,"León","Villaobispo de Otero",5.83,0.42,3.42,0.5,0.25,1,0.25,0.17,1.58,0.33,3.75,2,"05",8,"03"
"2018","24221",7,"Castilla y León",24,"León","Villaquejida",10,0.17,7.42,0.17,0.08,1.92,0.25,2.58,0.75,4.17,2.5,3,"11",18,"05"
"2018","24222",7,"Castilla y León",24,"León","Villaquilambre",227.58,8.25,90.5,8.42,6.75,106.17,7.5,1,34.42,15.75,176.42,165,"02",329,"06"
"2018","24223",7,"Castilla y León",24,"León","Villarejo de Órbigo",169.83,1.83,68.67,3.75,0.92,91.92,2.75,14.17,8.17,3.25,144.25,106,"02",271,"05"
"2018","24224",7,"Castilla y León",24,"León","Villares de Órbigo",3.75,0,2.17,0.17,0.17,1.17,0.08,1.42,0,0.33,2,0,"03",10,"04"
"2018","24225",7,"Castilla y León",24,"León","Villasabariego",26.83,0.5,21.5,0.5,0.33,3.83,0.17,0.75,1.42,0.33,24.33,9,"12",58,"07"
"2018","24226",7,"Castilla y León",24,"León","Villaselán",0.5,0,0.5,0,0,0,0,0,0,0.25,0.25,0,"02",4,"04"
"2018","24227",7,"Castilla y León",24,"León","Villaturiel",80.25,3.92,46.5,4.08,2.58,21.58,1.58,0.5,15.5,5.17,59.08,52,"12",121,"03"
"2018","24228",7,"Castilla y León",24,"León","Villazala",8.92,0,1.83,0.08,0.08,5.75,1.17,0.08,0.58,0.17,8.08,3,"11",14,"03"
"2018","24229",7,"Castilla y León",24,"León","Villazanzo de Valderaduey",1.17,0,0.58,0,0.08,0.5,0,0.17,0,0.08,0.92,0,"01",6,"07"
"2018","24230",7,"Castilla y León",24,"León","Zotes del Páramo",3,0,1.58,0.08,0,1.33,0,0.33,0,0.08,2.58,0,"03",14,"05"
"2018","24901",7,"Castilla y León",24,"León","Villamanín",38.25,0.5,23.67,0.75,0.25,12.67,0.42,2.5,2.25,0.5,33,9,"01",67,"05"
"2018","24902",7,"Castilla y León",24,"León","Villaornate y Castro",4.17,0.25,1.25,0.08,0.33,2,0.25,1.25,0,0.42,2.5,1,"04",8,"07"
"2018","25001",9,"Cataluña",25,"Lleida","Abella de la Conca",6.58,0.67,3.17,0.58,0.08,1.83,0.25,1.5,0,0.25,4.83,2,"11",15,"08"
"2018","25002",9,"Cataluña",25,"Lleida","Àger",36.83,1.33,15.58,0.33,0.42,18.5,0.67,1.67,1.08,0.17,33.92,7,"11",90,"07"
"2018","25003",9,"Cataluña",25,"Lleida","Agramunt",83.5,6,37.5,9.33,2.5,24.67,3.5,3.58,37.83,4.25,37.83,36,"12",135,"09"
"2018","25004",9,"Cataluña",25,"Lleida","Alamús, Els",31.42,0.42,20.25,0.58,0.5,9.17,0.5,21,0.75,1.08,8.58,9,"04",89,"08"
"2018","25005",9,"Cataluña",25,"Lleida","Alàs i Cerc",2.83,0.08,1.08,0.17,0.17,1.17,0.17,0.42,0.58,0.42,1.42,1,"09",5,"07"
"2018","25006",9,"Cataluña",25,"Lleida","Albagés, L'",12.92,0.08,9.17,0.08,0,3.33,0.25,8.25,2.42,0.42,1.83,4,"03",60,"11"
"2018","25007",9,"Cataluña",25,"Lleida","Albatàrrec",105.25,2.33,65,1.67,1,34.33,0.92,70.58,0.67,1.92,32.08,14,"04",374,"07"
"2018","25008",9,"Cataluña",25,"Lleida","Albesa",52.42,0.5,41.67,0.92,0.5,8.58,0.25,41,0.67,0.75,10,7,"12",130,"05"
