"Cod mes","Cod anio","Cod municipio","Cod comunidad","Comunidad Aut","Cod provincia","Provincia","Municipio","total Paro Registrado","Paro hombre edad < 25","Paro hombre edad 25 -45","Paro hombre edad >=45","Paro mujer edad < 25","Paro mujer edad 25 -45","Paro mujer edad >=45","Paro Agricultura","Paro Industria","Paro Construcci�n","Paro Servicios","Paro Sin empleo Anterior","total Paro Registrado_Min_value","Cod min_mes","total Paro Registrado_Max_value","Cod max_mes"
201101,"2011","45181",8,"Castilla - La Mancha",45,"Toledo","Velada",454.75,36.5,100,78,24.67,114.42,101.17,13.33,82.67,122.83,197.83,38.08,429,"201106",504,"201112"
201101,"2011","45182",8,"Castilla - La Mancha",45,"Toledo","Ventas con Pe�a Aguilera, Las",140.42,9.58,38.67,25.25,14.75,40.75,11.42,4.42,26.92,25.67,72.5,10.92,131,"201101",150,"201105"
201101,"2011","45183",8,"Castilla - La Mancha",45,"Toledo","Ventas de Retamosa, Las",332.58,16.08,86.17,50.58,17.25,115,47.5,2.08,42.92,57.17,224.33,6.08,316,"201110",345,"201106"
201101,"2011","45184",8,"Castilla - La Mancha",45,"Toledo","Ventas de San Juli�n, Las",27.08,0.83,8.42,7,2.75,7,1.08,0.5,1.33,5.08,20,0.17,21,"201105",32,"201111"
201101,"2011","45185",8,"Castilla - La Mancha",45,"Toledo","Villaca�as",1465.67,96.5,376.33,289.5,91.25,413.75,198.33,214.42,450.08,125.92,580.08,95.17,1320,"201101",1577,"201111"
201101,"2011","45186",8,"Castilla - La Mancha",45,"Toledo","Villa de Don Fadrique, La",491.08,27.08,103,89.75,25.58,146.25,99.42,137.92,61.17,59.42,206.17,26.42,356,"201109",526,"201103"
201101,"2011","45187",8,"Castilla - La Mancha",45,"Toledo","Villafranca de los Caballeros",671.58,60.33,169.25,125.08,41.25,175.83,99.83,70.5,55.67,197.83,310.17,37.42,620,"201101",756,"201112"
201101,"2011","45188",8,"Castilla - La Mancha",45,"Toledo","Villaluenga de la Sagra",460.75,35.25,111.92,82.33,23.25,144.75,63.25,6.92,59.33,68.92,312.08,13.5,423,"201108",494,"201112"
201101,"2011","45189",8,"Castilla - La Mancha",45,"Toledo","Villamiel de Toledo",109.17,7.67,30.33,19,7.5,27.92,16.75,0.75,11.67,22.92,72.25,1.58,97,"201106",125,"201101"
201101,"2011","45190",8,"Castilla - La Mancha",45,"Toledo","Villaminaya",55.17,5.83,9.25,8.08,4.5,12.42,15.08,1.42,18.25,9.5,22.33,3.67,46,"201108",67,"201112"
201101,"2011","45191",8,"Castilla - La Mancha",45,"Toledo","Villamuelas",76,7.67,12.75,11.42,6.58,23.83,13.75,6.5,2.75,9.17,49.92,7.67,67,"201107",88,"201112"
201101,"2011","45192",8,"Castilla - La Mancha",45,"Toledo","Villanueva de Alcardete",265,23.58,66.5,33.67,13.67,88.75,38.83,59.08,46.25,34.25,104.75,20.67,213,"201109",299,"201106"
201101,"2011","45193",8,"Castilla - La Mancha",45,"Toledo","Villanueva de Bogas",67.25,5.25,15.08,10.58,8.5,17.17,10.67,8.67,4.5,13.17,34.67,6.25,52,"201101",80,"201107"
201101,"2011","45194",8,"Castilla - La Mancha",45,"Toledo","Villarejo de Montalb�n",5.08,0.5,0.42,1.33,0,1.92,0.92,1,0,0,4.08,0,3,"201110",6,"201101"
201101,"2011","45195",8,"Castilla - La Mancha",45,"Toledo","Villarrubia de Santiago",209.75,20.33,49.75,40,23.08,44.83,31.75,7.58,39.33,34.92,110.75,17.17,181,"201104",236,"201112"
201101,"2011","45196",8,"Castilla - La Mancha",45,"Toledo","Villaseca de la Sagra",213.67,16,54.08,36.67,21.58,53.75,31.58,9.08,17.17,42.75,132.25,12.42,199,"201105",233,"201112"
201101,"2011","45197",8,"Castilla - La Mancha",45,"Toledo","Villasequilla",306.08,22.75,73.92,62.83,21.83,79,45.75,16.42,29.5,78.42,171.25,10.5,285,"201111",336,"201112"
201101,"2011","45198",8,"Castilla - La Mancha",45,"Toledo","Villatobas",288.42,17.83,80.08,66.67,12.67,72.5,38.67,26.08,37.5,72.83,136,16,255,"201109",305,"201112"
201101,"2011","45199",8,"Castilla - La Mancha",45,"Toledo","Viso de San Juan, El",483.67,27.58,137.42,77.75,22.25,150.67,68,2.25,70.75,90.92,307.58,12.17,468,"201107",505,"201111"
201101,"2011","45200",8,"Castilla - La Mancha",45,"Toledo","Y�benes, Los",519.33,42.33,114.5,84.17,47.25,155,76.08,67.42,97.67,74.67,233.5,46.08,491,"201101",554,"201111"
201101,"2011","45201",8,"Castilla - La Mancha",45,"Toledo","Yeles",728.5,40.92,214.25,114.25,42.5,217.83,98.75,10.83,105.33,119.58,472.75,20,711,"201107",748,"201103"
201101,"2011","45202",8,"Castilla - La Mancha",45,"Toledo","Yepes",599.5,45.75,165,112.17,34.92,167.58,74.08,11.58,69.5,177.08,299.75,41.58,566,"201105",670,"201112"
201101,"2011","45203",8,"Castilla - La Mancha",45,"Toledo","Yuncler",461.25,38,109.83,75.75,32.08,146,59.58,2.33,82.33,79.75,284,12.83,438,"201107",478,"201103"
201101,"2011","45204",8,"Castilla - La Mancha",45,"Toledo","Yunclillos",78.25,3.67,23,9.83,6.33,18.42,17,2,11.58,8.33,51.92,4.42,71,"201101",84,"201112"
201101,"2011","45205",8,"Castilla - La Mancha",45,"Toledo","Yuncos",1310.83,87.5,342.75,186.83,65,467.42,161.33,8.75,192,217.92,852.83,39.33,1249,"201107",1377,"201112"
201101,"2011","45901",8,"Castilla - La Mancha",45,"Toledo","Santo Domingo-Caudilla",133.25,12.75,34.67,21.67,8.5,37.33,18.33,2.92,22.67,28.25,69.33,10.08,122,"201103",144,"201111"
201101,"2011","46001",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Ademuz",69.25,5.17,20.42,12,3.58,20.42,7.67,2.08,7,28.92,29.67,1.58,60,"201104",81,"201112"
201101,"2011","46002",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Ador",125.42,11.08,41.08,21.08,3.5,27.33,21.33,3,9.08,33.42,78.42,1.5,114,"201101",136,"201103"
201101,"2011","46003",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Atzeneta d'Albaida",99.83,8.58,25.25,22.83,5,23.92,14.25,0.33,39.5,8.58,43.75,7.67,91,"201109",112,"201112"
201101,"2011","46004",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Agullent",255.42,13.92,46.83,45.67,14.42,71.42,63.17,2.17,114.5,25.25,99.67,13.83,246,"201110",270,"201108"
201101,"2011","46005",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Alaqu�s",3993.17,253.25,1013,661.42,197,1098,770.5,45.75,903.25,593.67,2148.33,302.17,3848,"201101",4156,"201112"
201101,"2011","46006",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Albaida",669.17,49.75,153.08,121.17,29.75,175.83,139.58,13.75,246.33,66.17,286.67,56.25,645,"201101",692,"201104"
201101,"2011","46007",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Albal",1876.67,112.75,515.33,318.33,81.08,582.5,266.67,36.08,494.5,254.33,1016.58,75.17,1832,"201101",1919,"201112"
201101,"2011","46008",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Albalat de la Ribera",376.67,28.58,97.75,79,17.33,91.92,62.08,32.33,69.83,91.42,158.67,24.42,349,"201101",409,"201108"
201101,"2011","46009",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Albalat dels Sorells",344.67,22.67,94.17,63.92,18.75,83.58,61.58,7.92,62.5,63.17,194.67,16.42,331,"201102",359,"201108"
201101,"2011","46010",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Albalat dels Tarongers",94.83,3.75,23,17.67,2.92,22.83,24.67,0.67,16.42,11.58,62.92,3.25,80,"201107",111,"201112"
201101,"2011","46011",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Alberic",1156.17,106.75,287.58,184.42,79.83,336.92,160.67,72.58,206.5,211.75,556.25,109.08,1047,"201111",1229,"201105"
201101,"2011","46012",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Alborache",115.5,6.75,27.58,28.25,6.17,32.5,14.25,3.75,18.58,20.83,69.67,2.67,100,"201107",127,"201103"
201101,"2011","46013",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Alboraya",1743.67,83.42,438.67,274.33,63.5,533.83,349.92,20.25,245.67,214.67,1192.42,70.67,1686,"201107",1827,"201112"
201101,"2011","46014",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Albuixech",351.58,15.42,97.92,58.67,13.58,99.83,66.17,1,47.42,53.58,236.08,13.5,333,"201101",367,"201110"
201101,"2011","46015",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Alc�sser",953.33,62.08,268.83,165.5,56.33,263.25,137.33,28.42,203.75,164.75,491.08,65.33,863,"201101",1036,"201110"
201101,"2011","46016",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Alc�ntera de X�quer",121.17,7.92,33.08,21.42,9.08,31.17,18.5,9.42,2.58,25.75,74.92,8.5,103,"201111",138,"201108"
201101,"2011","46017",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Alzira",4893.5,386.08,1199.92,737.33,325.92,1388.75,855.5,294,934.58,699.08,2568.75,397.08,4678,"201101",5120,"201109"
201101,"2011","46018",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Alcublas",39.58,2.08,9,10.5,1.42,10.83,5.75,1.42,6.33,4.33,27.5,0,31,"201109",46,"201101"
201101,"2011","46019",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Alc�dia, l'",945.5,91.75,254.58,151.92,81.33,269.17,96.75,174.17,175.17,119.67,394.08,82.42,775,"201111",1038,"201104"
201101,"2011","46020",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Alc�dia de Crespins, l'",627.5,35.25,172,97.67,28.58,170.33,123.67,32.83,148.67,113,283.25,49.75,583,"201101",648,"201106"
201101,"2011","46021",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Aldaia",3988.25,263.83,1036.42,730.08,203.5,1107.58,646.83,37.58,967,622.58,2101.67,259.42,3804,"201101",4184,"201112"
201101,"2011","46022",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Alfafar",2706.92,168.42,712.25,516.42,134.33,734.83,440.67,34,585.67,357.42,1600.25,129.58,2620,"201107",2846,"201112"
201101,"2011","46023",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Alfauir",28.67,1.08,7.58,6.25,2.25,7.75,3.75,0.42,5.42,3.33,18.92,0.58,23,"201103",35,"201105"
201101,"2011","46024",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Alfara de la Baronia",46,2.75,13.92,11.42,1.83,13.08,3,0.5,5,6.33,33.33,0.83,41,"201111",52,"201106"
201101,"2011","46025",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Alfara del Patriarca",299,25.17,84.92,50.75,11.67,73.67,52.83,7.67,38.67,59.83,184.08,8.75,280,"201101",311,"201104"
201101,"2011","46026",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Alfarp",83.25,5.58,25,11.42,3.75,28.5,9,7.08,19.83,12,41.17,3.17,74,"201105",95,"201109"
201101,"2011","46027",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Alfarras�",104.33,6.17,21,14.58,10,33.58,19,1.92,36.58,12.17,46.33,7.33,95,"201101",114,"201111"
201101,"2011","46028",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Algar de Palancia",40.58,2,10.42,8.42,2.08,9.67,8,2.42,7.33,4.5,21.5,4.83,36,"201101",47,"201105"
201101,"2011","46029",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Algemes�",3058.25,255.83,866.17,499.58,239.25,836.5,360.92,252.08,494.5,546.25,1531.42,234,2699,"201101",3267,"201109"
201101,"2011","46030",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Algimia de Alfara",52.17,2.83,11.25,8.5,1.17,20.42,8,1.33,4,8.33,34.83,3.67,43,"201103",60,"201109"
201101,"2011","46031",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Alginet",1397.25,147.08,399.33,242.33,89.42,363.5,155.58,116.83,234.92,282,656.08,107.42,1271,"201101",1494,"201109"
201101,"2011","46032",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Alm�ssera",714.67,38.08,191.92,115.75,27.75,212.5,128.67,5.83,153.17,103.17,431.08,21.42,673,"201101",765,"201111"
201101,"2011","46033",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Almiser�",26.42,1.75,7.5,5.58,0.17,6.5,4.92,1,2.83,3.5,18.25,0.83,22,"201110",33,"201105"
201101,"2011","46034",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Almoines",276,19.83,77.33,44.25,14.75,76.92,42.92,3.33,36.33,52.92,180.5,2.92,251,"201101",288,"201109"
201101,"2011","46035",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Almussafes",675.33,43.5,157,86.5,37,224.75,126.58,16.33,157.92,58.17,402.42,40.5,605,"201101",745,"201112"
201101,"2011","46036",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Alpuente",43.17,2,13,5.92,3.83,11.67,6.75,1.83,4.25,5.92,29.17,2,36,"201110",52,"201105"
201101,"2011","46037",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Alqueria de la Comtessa, l'",141.33,8.42,40.17,23.67,11.58,39.08,18.42,4.5,20.33,27.08,87.58,1.83,120,"201101",160,"201109"
201101,"2011","46038",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Andilla",25.75,2.5,4.25,10.83,0.83,4.92,2.42,4.33,5.5,5.92,9.67,0.33,15,"201107",35,"201112"
201101,"2011","46039",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Anna",229,24.92,60.33,48.5,11.33,51.33,32.58,8.5,57,51.67,89.25,22.58,211,"201101",248,"201110"
201101,"2011","46040",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Antella",123.17,10.5,28.33,21,10.08,34.67,18.58,8.83,6.83,27.83,69.42,10.25,95,"201101",141,"201107"
201101,"2011","46041",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Aras de los Olmos",24.75,2.83,5.25,2.42,1.92,6.67,5.67,1.58,1.67,2.08,18.75,0.67,18,"201107",30,"201111"
201101,"2011","46042",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Aielo de Malferit",451.75,26.67,131.67,67.33,21.67,148.25,56.17,44,139.5,69.58,179.92,18.75,413,"201101",492,"201108"
201101,"2011","46043",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Aielo de Rugat",11.08,1.42,2.25,3.75,0.33,3.08,0.25,1,3.5,3.25,3.08,0.25,5,"201109",16,"201101"
201101,"2011","46044",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Ayora",541.5,49.58,95.67,75.33,45.67,152.67,122.58,11.42,100.5,101.25,276.58,51.75,506,"201110",585,"201112"
201101,"2011","46045",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Barxeta",127.67,11.83,38.75,30.58,7.75,23.08,15.67,3.17,10.67,37.58,64,12.25,112,"201112",143,"201108"
201101,"2011","46046",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Barx",87.42,3.25,30.33,18.92,2.67,20.08,12.17,1,5.92,23.58,55.83,1.08,70,"201105",96,"201109"
201101,"2011","46047",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","B�lgida",65.25,5.42,15.92,9.67,3.5,20.33,10.42,2.33,23,7.58,26.92,5.42,55,"201101",73,"201104"
201101,"2011","46048",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Bellreguard",456.25,28,137.42,86,20,124.42,60.42,9.83,64.5,75.25,298.42,8.25,434,"201101",472,"201111"
201101,"2011","46049",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Bell�s",37.83,3.75,9.75,6.25,0.25,13.25,4.58,0,6.42,6.42,19.92,5.08,35,"201110",40,"201103"
201101,"2011","46050",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Benag�ber",16.33,1.17,2.92,3,0.58,1.83,6.83,0,1.75,1.67,12.67,0.25,6,"201107",21,"201105"
201101,"2011","46051",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Benaguasil",1205,92,344.75,227,64.92,288.25,188.08,58.08,188.92,295.58,593,69.42,1093,"201101",1258,"201108"
201101,"2011","46052",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Benavites",34,0.75,8.58,5.83,2.83,12.17,3.83,1,4.25,4,22.92,1.83,25,"201112",45,"201109"
201101,"2011","46053",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Beneixida",63.5,5.67,13,12.67,5.58,15,11.58,1.33,3.75,12.75,37.75,7.92,52,"201112",70,"201103"
201101,"2011","46054",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Benet�sser",1875.5,118.33,499.83,372.08,87.17,463.67,334.42,25.75,433.17,246.25,1082.33,88,1808,"201107",1972,"201112"
201101,"2011","46055",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Beniarj�",179.5,8.67,45.5,30.5,12.08,56.25,26.5,1.42,24,27.58,120.92,5.58,166,"201110",194,"201105"
201101,"2011","46056",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Beniatjar",19.83,0.75,3.42,7.42,0.5,3.5,4.25,0.58,5.58,1,12.08,0.58,11,"201109",25,"201105"
201101,"2011","46057",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Benicolet",38,5.42,7.25,8.58,6.58,6.75,3.42,5.75,5.08,7.25,18.25,1.67,26,"201110",47,"201109"
201101,"2011","46058",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Benifair� de les Valls",192.33,16.25,51.83,36.25,15.92,54.83,17.25,6.5,14.17,41.83,118.08,11.75,176,"201101",213,"201109"
201101,"2011","46059",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Benifair� de la Valldigna",106.83,11.5,31.5,14.17,6.75,32.58,10.33,10.17,10,10.25,68.75,7.67,86,"201101",128,"201109"
201101,"2011","46060",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Benifai�",1036.67,75,283.92,159.42,57.33,284.75,176.25,41.5,197.83,148.75,577.25,71.33,982,"201101",1082,"201104"
201101,"2011","46061",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Benifl�",54.83,6.67,9,8.17,2.58,23.08,5.33,0.33,5.58,12.42,36.42,0.08,46,"201101",62,"201112"
201101,"2011","46062",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Benig�nim",594.42,46.25,163.75,104.5,32.92,161.5,85.5,18.25,186.17,93.33,240.83,55.83,572,"201101",615,"201106"
201101,"2011","46063",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Benimodo",214.58,27.42,55.08,34.67,10.17,59.75,27.5,25.83,38.08,29.5,108.17,13,187,"201101",244,"201108"
201101,"2011","46064",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Benimuslem",95.67,6.75,19,18.08,4.75,26.58,20.5,3.92,18.33,13.08,56.92,3.42,87,"201102",103,"201110"
201101,"2011","46065",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Beniparrell",223.92,17.33,59.17,38.08,14,61.92,33.42,2.25,44.42,31.25,132.33,13.67,210,"201103",240,"201106"
201101,"2011","46066",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Benirredr�",141.5,11.67,38.67,25.58,2.58,36.83,26.17,17.5,18.92,21.33,81.5,2.25,137,"201103",148,"201112"
201101,"2011","46067",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Benisan�",248.92,18.5,71.25,39.08,11.5,70.33,38.25,12.08,36.58,40.75,143.58,15.92,227,"201101",271,"201112"
201101,"2011","46068",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Benissoda",36.92,1.58,7.75,5.42,0.33,10.17,11.67,0.25,10,4.5,19.42,2.75,33,"201109",41,"201104"
201101,"2011","46069",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Benisuera",17.08,0.92,0.42,3.08,1.83,7.33,3.5,1,5.33,0.92,9.58,0.25,13,"201107",20,"201109"
201101,"2011","46070",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","B�tera",1701.58,93.17,447.75,343.42,70.67,474.5,272.08,24.25,187.5,371.25,1076.42,42.17,1604,"201101",1765,"201108"
201101,"2011","46071",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Bicorp",41.25,2.25,9.17,9.92,0.33,8.67,10.92,0.92,2.58,12.67,23.83,1.25,32,"201107",49,"201112"
201101,"2011","46072",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Bocairent",452.92,22.92,80.92,94.75,15,110.83,128.5,4.33,202.67,39.5,181.42,25,435,"201104",471,"201111"
201101,"2011","46073",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Bolbaite",158.92,11.58,41.33,26.83,7.75,37.08,34.33,7.08,23.17,41.92,71.33,15.42,135,"201101",178,"201112"
201101,"2011","46074",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Bonrep�s i Mirambell",378.75,20.08,118.08,62.33,18.33,101.75,58.17,5.83,58.33,63,232.25,19.33,349,"201101",414,"201112"
201101,"2011","46075",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Bufali",20,2.42,3.25,4.25,0.83,3.58,5.67,0.25,6.75,1.25,11.5,0.25,15,"201107",24,"201101"
201101,"2011","46076",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Bugarra",50.75,2.33,7.42,13.58,1.42,14.75,11.25,3,9.42,7.25,30.67,0.42,45,"201107",60,"201112"
201101,"2011","46077",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Bu�ol",885.17,56.17,247.5,174.08,42,249.83,115.58,17.08,206.67,130.92,479.33,51.17,851,"201106",920,"201112"
201101,"2011","46078",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Burjassot",4551.33,283.5,1212.08,839.33,255,1202.42,759,51.17,561.17,890.92,2853.83,194.25,4395,"201101",4666,"201112"
201101,"2011","46079",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Calles",45.75,3.08,16.92,9.25,1.42,6.75,8.33,0,4.92,11.92,28.58,0.33,40,"201106",53,"201111"
201101,"2011","46080",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Camporrobles",90.75,5.83,22.25,18.58,6.83,27.92,9.33,7.92,6.5,7.08,63.25,6,71,"201109",99,"201111"
201101,"2011","46081",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Canals",1879.92,147.17,440.17,317.08,86.08,452.58,436.83,83.75,512,297.17,831.33,155.67,1824,"201111",1958,"201103"
201101,"2011","46082",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Canet d'En Berenguer",357.25,19.83,93.83,63.5,14.08,111.25,54.75,5.75,53,38.08,245.92,14.5,316,"201107",386,"201111"
201101,"2011","46083",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Carcaixent",2379.83,197.17,562.67,360.08,152.5,619.67,487.75,106.92,344.58,414.33,1321.17,192.83,2233,"201102",2541,"201109"
201101,"2011","46084",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","C�rcer",161.42,15,40.75,27.67,15.67,44,18.33,12.67,7.17,30.5,93.17,17.92,143,"201102",179,"201109"
201101,"2011","46085",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Carlet",1564.5,133.75,466.5,273.92,118.5,395.08,176.75,129.75,266.5,296,731.67,140.58,1457,"201111",1667,"201109"
201101,"2011","46086",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Carr�cola",8.92,1.92,1,2.42,0,3.42,0.17,0,1.25,1,6.67,0,7,"201101",11,"201106"
201101,"2011","46087",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Casas Altas",13.92,0,3.08,4.17,0.25,3.67,2.75,0,1,4.92,8,0,13,"201101",17,"201110"
201101,"2011","46088",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Casas Bajas",17.5,0.42,5.33,3.08,0,3.75,4.92,0.33,1,3.75,12,0.42,15,"201106",20,"201111"
201101,"2011","46089",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Casinos",237.92,22,64.75,43.67,12.67,63.33,31.5,5.75,46,54.33,113.75,18.08,217,"201107",271,"201112"
201101,"2011","46090",10,"Comunitat Valenciana",46,"Valencia/Val�ncia","Castell� de Rugat",173.83,10.92,55.42,38.33,5.92,39.92,23.33,6.83,30.67,31.92,99.25,5.17,148,"201110",193,"201104"
