"anio","Cod municipio","Cod comunidad","Comunidad Aut","Cod provincia","Provincia","Municipio","total Paro Registrado","Paro hombre edad < 25","Paro hombre edad 25 -45","Paro hombre edad >=45","Paro mujer edad < 25","Paro mujer edad 25 -45","Paro mujer edad >=45","Paro Agricultura","Paro Industria","Paro Construcción","Paro Servicios","Paro Sin empleo Anterior","total Paro Registrado_min","Cod min_mes","total Paro Registrado_max","Cod max_mes"
"2014","16027",8,"Castilla - La Mancha",16,"Cuenca","Barajas de Melo",99.83,7.75,20.5,19.17,3.92,27.67,20.83,8.75,8.42,13.08,64,5.58,93,"08",110,"02"
"2014","16029",8,"Castilla - La Mancha",16,"Cuenca","Barchín del Hoyo",8.33,0.83,2.75,3,0.08,1.67,0,1.17,0,2.67,4.5,0,6,"11",10,"01"
"2014","16030",8,"Castilla - La Mancha",16,"Cuenca","Bascuñana de San Pedro",0,0,0,0,0,0,0,0,0,0,0,0,0,"01",0,"01"
"2014","16031",8,"Castilla - La Mancha",16,"Cuenca","Beamud",0,0,0,0,0,0,0,0,0,0,0,0,0,"01",0,"01"
"2014","16032",8,"Castilla - La Mancha",16,"Cuenca","Belinchón",27.17,0.08,5.75,3.92,2.33,7.67,7.42,1.83,4.33,3.5,16.83,0.67,19,"08",35,"01"
"2014","16033",8,"Castilla - La Mancha",16,"Cuenca","Belmonte",231.83,17.33,41,46.67,9.92,52.17,64.75,48.83,8.17,32,128.33,14.5,189,"09",259,"01"
"2014","16034",8,"Castilla - La Mancha",16,"Cuenca","Belmontejo",6.83,0.83,1.58,1.33,0.08,1.83,1.17,0,0,3.33,2.83,0.67,3,"07",9,"04"
"2014","16035",8,"Castilla - La Mancha",16,"Cuenca","Beteta",19.08,1,3,3.75,0.75,3.42,7.17,0.5,3.17,1.25,14,0.17,16,"08",23,"02"
"2014","16036",8,"Castilla - La Mancha",16,"Cuenca","Boniches",13.5,0,3.08,6.33,0.75,2.08,1.25,1,1.17,1.17,8.42,1.75,10,"08",16,"05"
"2014","16038",8,"Castilla - La Mancha",16,"Cuenca","Buciegas",2.5,0,0.08,1,0.17,0.25,1,2.08,0,0,0.42,0,2,"01",4,"05"
"2014","16039",8,"Castilla - La Mancha",16,"Cuenca","Buenache de Alarcón",64,4.75,13.25,12.25,5.83,15.67,12.25,2.67,3,11.33,39.08,7.92,58,"09",70,"02"
"2014","16040",8,"Castilla - La Mancha",16,"Cuenca","Buenache de la Sierra",3.83,0.08,0.75,0.67,0.33,1.67,0.33,0.58,0.08,0.67,1.92,0.58,2,"06",7,"01"
"2014","16041",8,"Castilla - La Mancha",16,"Cuenca","Buendía",37.08,2.5,3.75,10.92,3.25,6.5,10.17,2.08,0.5,5.92,27.83,0.75,33,"04",42,"06"
"2014","16042",8,"Castilla - La Mancha",16,"Cuenca","Campillo de Altobuey",139.33,8.83,23.5,26.5,8.5,35.92,36.08,9.92,14.25,15.92,88.33,10.92,130,"09",150,"03"
"2014","16043",8,"Castilla - La Mancha",16,"Cuenca","Campillos-Paravientos",8.42,0,0.17,2,0,3.58,2.67,0,2,1.83,3.92,0.67,7,"08",10,"03"
"2014","16044",8,"Castilla - La Mancha",16,"Cuenca","Campillos-Sierra",0.75,0,0,0.58,0,0.17,0,0,0,0,0.75,0,0,"06",2,"01"
"2014","16045",8,"Castilla - La Mancha",16,"Cuenca","Canalejas del Arroyo",26.17,0.25,6.42,4.92,0.75,3.83,10,7.5,2.42,4.33,10.67,1.25,23,"01",35,"12"
"2014","16046",8,"Castilla - La Mancha",16,"Cuenca","Cañada del Hoyo",15.42,1.08,3.33,3.42,0.25,2.42,4.92,1,1.67,2.42,9,1.33,12,"09",19,"02"
"2014","16047",8,"Castilla - La Mancha",16,"Cuenca","Cañada Juncosa",8.83,2.83,0.33,3.83,0,1.83,0,0.33,0.17,0.75,7.5,0.08,7,"04",11,"11"
"2014","16048",8,"Castilla - La Mancha",16,"Cuenca","Cañamares",53.75,2.75,6.75,15.25,3.67,12.58,12.75,2.83,7.83,6.08,32,5,46,"12",60,"04"
"2014","16049",8,"Castilla - La Mancha",16,"Cuenca","Cañavate, El",3,0,0.33,0.42,0,1.08,1.17,0.08,0,0.42,2.5,0,2,"04",6,"12"
"2014","16050",8,"Castilla - La Mancha",16,"Cuenca","Cañaveras",21.17,1,2.5,5.58,2,6.08,4,2.42,1.33,2.75,13.42,1.25,16,"09",25,"01"
"2014","16051",8,"Castilla - La Mancha",16,"Cuenca","Cañaveruelas",10.75,1.25,1.67,4,1.25,1.58,1,0.42,0,1.25,8.83,0.25,8,"12",12,"01"
"2014","16052",8,"Castilla - La Mancha",16,"Cuenca","Cañete",74.17,3.92,11,13.25,4.33,22.83,18.83,2.67,20.58,7,39.17,4.75,59,"08",90,"03"
"2014","16053",8,"Castilla - La Mancha",16,"Cuenca","Cañizares",42.08,7,4.5,5.42,1.92,14,9.25,1.08,5.75,2.25,29.5,3.5,35,"12",48,"03"
"2014","16055",8,"Castilla - La Mancha",16,"Cuenca","Carboneras de Guadazaón",73,2.83,18.25,17.42,2.08,15.83,16.58,6.83,7.5,7.92,45.08,5.67,65,"10",81,"03"
"2014","16056",8,"Castilla - La Mancha",16,"Cuenca","Cardenete",44.92,3.25,7,16.75,0.58,4.17,13.17,3.92,1.58,6.92,28.58,3.92,36,"10",56,"03"
"2014","16057",8,"Castilla - La Mancha",16,"Cuenca","Carrascosa",1.58,0,0,1,0,0,0.58,0,0,0,1.58,0,1,"08",2,"01"
"2014","16058",8,"Castilla - La Mancha",16,"Cuenca","Carrascosa de Haro",3.67,0,1.17,0.08,0.25,1.17,1,1.42,1,0,1.08,0.17,1,"11",6,"01"
"2014","16060",8,"Castilla - La Mancha",16,"Cuenca","Casas de Benítez",72.75,3.75,12.33,13.25,5.17,22.08,16.17,17,4.92,4.17,40.58,6.08,61,"01",90,"10"
"2014","16061",8,"Castilla - La Mancha",16,"Cuenca","Casas de Fernando Alonso",99.08,7.58,20.25,18.92,3.17,24.67,24.5,25.92,9.5,9.5,48.67,5.5,88,"12",108,"07"
"2014","16062",8,"Castilla - La Mancha",16,"Cuenca","Casas de Garcimolina",0.33,0,0,0,0,0.33,0,0,0,0,0.33,0,0,"01",1,"09"
"2014","16063",8,"Castilla - La Mancha",16,"Cuenca","Casas de Guijarro",2.5,0.25,1,0.83,0,0.33,0.08,0.83,1,0,0.33,0.33,0,"09",5,"10"
"2014","16064",8,"Castilla - La Mancha",16,"Cuenca","Casas de Haro",67.5,4.33,13.58,10.67,3.83,19.92,15.17,14,4,1.5,45.25,2.75,54,"09",74,"12"
"2014","16065",8,"Castilla - La Mancha",16,"Cuenca","Casas de los Pinos",21.75,0.83,3.5,4.5,1.5,4,7.42,4.5,1.25,1.42,14.17,0.42,16,"09",25,"01"
"2014","16066",8,"Castilla - La Mancha",16,"Cuenca","Casasimarro",237.58,16.5,49.83,50.75,10.33,56,54.17,74,13.92,12.33,118.5,18.83,182,"09",273,"02"
"2014","16067",8,"Castilla - La Mancha",16,"Cuenca","Castejón",15.58,1,1.75,6.5,0.17,1.58,4.58,2,1.92,2.58,7.75,1.33,11,"08",20,"03"
"2014","16068",8,"Castilla - La Mancha",16,"Cuenca","Castillejo de Iniesta",13.83,0.17,2.75,4.42,0.83,4.08,1.58,1.33,0.67,2.67,8.75,0.42,8,"01",19,"12"
"2014","16070",8,"Castilla - La Mancha",16,"Cuenca","Castillejo-Sierra",0.5,0.17,0,0,0.25,0,0.08,0,0.17,0,0.33,0,0,"03",2,"02"
"2014","16071",8,"Castilla - La Mancha",16,"Cuenca","Castillo-Albaráñez",0,0,0,0,0,0,0,0,0,0,0,0,0,"01",0,"01"
"2014","16072",8,"Castilla - La Mancha",16,"Cuenca","Castillo de Garcimuñoz",9.83,0.33,0.08,4.92,0,1.25,3.25,0,0.17,3.17,5.25,1.25,6,"11",15,"01"
"2014","16073",8,"Castilla - La Mancha",16,"Cuenca","Cervera del Llano",24.33,0.25,5,6.42,0,5.5,7.17,0.92,2,5.67,14.92,0.83,22,"10",27,"03"
"2014","16074",8,"Castilla - La Mancha",16,"Cuenca","Cierva, La",2.17,0,0.17,1,0,0.5,0.5,0.5,0,0,0.67,1,2,"01",3,"02"
"2014","16078",8,"Castilla - La Mancha",16,"Cuenca","Cuenca",5489.08,268,1327.17,1053.08,261.5,1614,965.33,167.25,343.08,689.83,3832.42,456.5,5246,"08",5969,"01"
"2014","16079",8,"Castilla - La Mancha",16,"Cuenca","Cueva del Hierro",1.08,0,0,1,0.08,0,0,1,0.08,0,0,0,1,"02",2,"01"
"2014","16081",8,"Castilla - La Mancha",16,"Cuenca","Chumillas",4.83,0.75,1.75,1.75,0,0.58,0,1.75,0,1,1.33,0.75,3,"06",6,"01"
"2014","16082",8,"Castilla - La Mancha",16,"Cuenca","Enguídanos",34.08,2.5,6.33,10.83,2.92,7.75,3.75,1.5,3,6.08,22.92,0.58,29,"06",44,"01"
"2014","16083",8,"Castilla - La Mancha",16,"Cuenca","Fresneda de Altarejos",0.33,0,0,0,0,0.33,0,0,0,0,0,0.33,0,"04",1,"01"
"2014","16084",8,"Castilla - La Mancha",16,"Cuenca","Fresneda de la Sierra",3.33,0.5,0.58,2,0.17,0.08,0,0,1.08,0,1.58,0.67,2,"05",5,"01"
"2014","16085",8,"Castilla - La Mancha",16,"Cuenca","Frontera, La",12.17,0.08,1.83,6.17,1.33,1.83,0.92,0.17,0.58,1.42,9.58,0.42,11,"06",14,"01"
"2014","16086",8,"Castilla - La Mancha",16,"Cuenca","Fuente de Pedro Naharro",92.83,4.08,19,16.25,2.58,31.5,19.42,20.08,9,10.67,49.25,3.83,69,"09",104,"06"
"2014","16087",8,"Castilla - La Mancha",16,"Cuenca","Fuentelespino de Haro",10.75,1.25,2.17,2,0.08,3.25,2,2.67,0,1.58,5.83,0.67,6,"11",14,"04"
"2014","16088",8,"Castilla - La Mancha",16,"Cuenca","Fuentelespino de Moya",5.83,0.25,0.33,2.08,0.33,0,2.83,0,1,0.08,3.42,1.33,5,"01",7,"07"
"2014","16089",8,"Castilla - La Mancha",16,"Cuenca","Fuentes",36.75,1.33,10.5,8.5,3,9.33,4.08,1.25,6.42,7.92,19.5,1.67,27,"09",46,"03"
"2014","16091",8,"Castilla - La Mancha",16,"Cuenca","Fuertescusa",4.5,0.33,0.33,2.83,0,0.42,0.58,1.75,0,0.67,2.08,0,2,"12",8,"03"
"2014","16092",8,"Castilla - La Mancha",16,"Cuenca","Gabaldón",21,2,4.58,4.67,0,4.58,5.17,4.58,1.08,2,12.25,1.08,16,"07",26,"03"
"2014","16093",8,"Castilla - La Mancha",16,"Cuenca","Garaballa",3.75,0.75,0,0,0,0.5,2.5,0,1,0,2,0.75,3,"01",5,"10"
"2014","16094",8,"Castilla - La Mancha",16,"Cuenca","Gascueña",8.75,0.08,1.58,0.5,0,2.83,3.75,0,0.92,0.83,7,0,6,"01",11,"06"
"2014","16095",8,"Castilla - La Mancha",16,"Cuenca","Graja de Campalbo",8,0.33,1.5,1.83,0,1.33,3,0.08,1.25,1.33,4.83,0.5,4,"09",13,"03"
"2014","16096",8,"Castilla - La Mancha",16,"Cuenca","Graja de Iniesta",29.25,1.5,6.75,5,0.42,10.58,5,8.58,3.17,3.25,14.25,0,24,"04",34,"08"
"2014","16097",8,"Castilla - La Mancha",16,"Cuenca","Henarejos",8.08,0,3.08,2,0,0,3,2.17,0,2,3.92,0,7,"04",9,"01"
"2014","16098",8,"Castilla - La Mancha",16,"Cuenca","Herrumblar, El",61.75,4.92,11.08,15.92,1.58,8.58,19.67,16.58,6.42,10.75,25.42,2.58,47,"09",69,"05"
"2014","16099",8,"Castilla - La Mancha",16,"Cuenca","Hinojosa, La",11.25,0.17,0.25,4.17,0.42,1.75,4.5,0.08,1.5,1.67,7.58,0.42,9,"04",12,"02"
"2014","16100",8,"Castilla - La Mancha",16,"Cuenca","Hinojosos, Los",87.67,2.33,7.42,26.83,5.75,25.67,19.67,25.67,7.08,9.08,42.33,3.5,66,"09",102,"02"
"2014","16101",8,"Castilla - La Mancha",16,"Cuenca","Hito, El",9.58,0,0.5,5.58,0,0.5,3,0,0,2.58,6.92,0.08,7,"09",12,"02"
"2014","16102",8,"Castilla - La Mancha",16,"Cuenca","Honrubia",100.83,7.42,19.25,20.5,4.92,31.67,17.08,6.5,3.75,19.67,67.58,3.33,92,"08",113,"02"
"2014","16103",8,"Castilla - La Mancha",16,"Cuenca","Hontanaya",19.08,1.25,2.25,5.25,1.33,7,2,4.5,2.5,1.25,10.67,0.17,14,"09",25,"06"
"2014","16104",8,"Castilla - La Mancha",16,"Cuenca","Hontecillas",0.83,0.25,0.25,0,0,0.33,0,0,0,0,0.75,0.08,0,"03",2,"02"
"2014","16106",8,"Castilla - La Mancha",16,"Cuenca","Horcajo de Santiago",499,30.08,104.67,99.75,29.58,136.67,98.25,58.5,36.17,108.83,256.58,38.92,404,"09",576,"03"
"2014","16107",8,"Castilla - La Mancha",16,"Cuenca","Huélamo",4.75,0,1,2.67,0,0.08,1,0,0,0,4.75,0,3,"10",7,"04"
"2014","16108",8,"Castilla - La Mancha",16,"Cuenca","Huelves",5.5,0.33,1.25,1.58,0,1.33,1,0,0,0.25,5.25,0,4,"07",7,"01"
"2014","16109",8,"Castilla - La Mancha",16,"Cuenca","Huérguina",4.17,0,1.67,1,0,0.25,1.25,0,1.67,0,2.5,0,3,"04",6,"01"
"2014","16110",8,"Castilla - La Mancha",16,"Cuenca","Huerta de la Obispalía",3.75,1,0,0.42,0.25,2.08,0,1.17,0,0,2.58,0,2,"07",6,"01"
"2014","16111",8,"Castilla - La Mancha",16,"Cuenca","Huerta del Marquesado",21,2.33,2.17,5,0,2.83,8.67,1.33,6.17,0.08,13.42,0,17,"07",27,"01"
"2014","16112",8,"Castilla - La Mancha",16,"Cuenca","Huete",215.5,12.25,53.75,38.75,12.58,57.42,40.75,6,16.92,23.58,152.75,16.25,190,"09",235,"04"
"2014","16113",8,"Castilla - La Mancha",16,"Cuenca","Iniesta",322,18.92,62.42,60.58,23.5,86.33,70.25,98.17,11.67,17.75,154.92,39.5,259,"09",347,"06"
"2014","16115",8,"Castilla - La Mancha",16,"Cuenca","Laguna del Marquesado",1.67,0,0,0,0.75,0,0.92,0,0,0,1.67,0,1,"03",2,"01"
"2014","16116",8,"Castilla - La Mancha",16,"Cuenca","Lagunaseca",1.5,0,0.17,0,0,0.33,1,0,0,0.17,1.33,0,1,"03",2,"01"
"2014","16117",8,"Castilla - La Mancha",16,"Cuenca","Landete",112.17,3.92,22.42,29.25,5.17,29.83,21.58,10.42,6.58,13.08,74.67,7.42,105,"06",118,"03"
"2014","16118",8,"Castilla - La Mancha",16,"Cuenca","Ledaña",209.5,12.83,35.08,42.83,9.67,41.25,67.83,56.58,14.92,15.67,101.25,21.08,183,"09",220,"01"
"2014","16119",8,"Castilla - La Mancha",16,"Cuenca","Leganiel",13.92,0.42,4.83,3,0.5,1.17,4,2.42,2.92,2.83,5.75,0,10,"04",19,"12"
"2014","16121",8,"Castilla - La Mancha",16,"Cuenca","Majadas, Las",29.33,1.08,2.92,7,1.83,10.42,6.08,1.92,2.08,4.08,18.75,2.5,25,"08",35,"01"
"2014","16122",8,"Castilla - La Mancha",16,"Cuenca","Mariana",24.42,1.25,6.33,3.33,2.67,6.67,4.17,1.42,4.5,0.17,15.58,2.75,19,"11",28,"01"
"2014","16123",8,"Castilla - La Mancha",16,"Cuenca","Masegosa",6.17,1,0.83,1.67,0,2.67,0,0,0,1.33,4.83,0,5,"08",7,"01"
"2014","16124",8,"Castilla - La Mancha",16,"Cuenca","Mesas, Las",282.17,14.67,37.08,50.25,16.83,62.83,100.5,79.92,14.92,24.08,141.33,21.92,194,"09",311,"04"
"2014","16125",8,"Castilla - La Mancha",16,"Cuenca","Minglanilla",269.5,21.5,55.67,48.67,13.92,60.17,69.58,44.92,14.58,27.67,152.33,30,238,"09",286,"03"
"2014","16126",8,"Castilla - La Mancha",16,"Cuenca","Mira",134.83,7.17,25.42,25.58,5.67,35.33,35.67,26.58,23,9.83,60,15.42,116,"09",146,"03"
"2014","16128",8,"Castilla - La Mancha",16,"Cuenca","Monreal del Llano",3.17,0,0.83,0.92,0.42,0.25,0.75,0.92,0.08,0,1.17,1,1,"09",4,"06"
"2014","16129",8,"Castilla - La Mancha",16,"Cuenca","Montalbanejo",5.08,0,0,3.33,0,1.08,0.67,0,0,1.67,3.42,0,4,"01",6,"05"
"2014","16130",8,"Castilla - La Mancha",16,"Cuenca","Montalbo",54.08,1.08,11,16.08,2.5,12.67,10.75,2.92,7.83,4.33,38,1,48,"08",58,"01"
"2014","16131",8,"Castilla - La Mancha",16,"Cuenca","Monteagudo de las Salinas",7.75,0.08,3.33,2,1.25,0.5,0.58,0.5,0,0.83,6,0.42,5,"02",10,"01"
"2014","16132",8,"Castilla - La Mancha",16,"Cuenca","Mota de Altarejos",2.5,0,0,2.5,0,0,0,0,0,1.42,1,0.08,2,"06",4,"01"
"2014","16133",8,"Castilla - La Mancha",16,"Cuenca","Mota del Cuervo",601.92,31.08,117.58,129,26,174.5,123.75,186.17,60.83,74.5,254.67,25.75,421,"09",680,"03"
"2014","16134",8,"Castilla - La Mancha",16,"Cuenca","Motilla del Palancar",599.58,40.33,122.5,117.58,31.17,158.58,129.42,63.92,37,65.42,376.08,57.17,542,"09",661,"02"
"2014","16135",8,"Castilla - La Mancha",16,"Cuenca","Moya",8.58,0,0.75,3.33,0,2.75,1.75,1.75,0,0,6.08,0.75,7,"08",11,"02"
"2014","16137",8,"Castilla - La Mancha",16,"Cuenca","Narboneta",8.58,0.17,0.58,3.33,0.17,1,3.33,0.17,0,2,6.17,0.25,6,"08",12,"01"
"2014","16139",8,"Castilla - La Mancha",16,"Cuenca","Olivares de Júcar",12.42,0.5,1.75,6,0.5,2.75,0.92,1.67,0.75,3.08,4.83,2.08,10,"08",15,"02"
"2014","16140",8,"Castilla - La Mancha",16,"Cuenca","Olmeda de la Cuesta",0.08,0,0.08,0,0,0,0,0,0,0,0.08,0,0,"01",1,"04"
"2014","16141",8,"Castilla - La Mancha",16,"Cuenca","Olmeda del Rey",8.42,0.25,3.08,2.33,0.17,0.58,2,1.5,0,1.58,5.08,0.25,4,"12",13,"03"
"2014","16142",8,"Castilla - La Mancha",16,"Cuenca","Olmedilla de Alarcón",14.42,1.17,2.42,4.58,0,1.75,4.5,1.08,0,2.58,10.08,0.67,10,"06",21,"01"
"2014","16143",8,"Castilla - La Mancha",16,"Cuenca","Olmedilla de Eliz",1,0,0,1,0,0,0,0,0,0,1,0,1,"01",1,"01"
"2014","16145",8,"Castilla - La Mancha",16,"Cuenca","Osa de la Vega",56,1.42,5.42,13.08,1.42,12.58,22.08,8.83,5.08,2.33,35.58,4.17,49,"07",61,"12"
"2014","16146",8,"Castilla - La Mancha",16,"Cuenca","Pajarón",5.58,0,1.08,2.83,0.67,0,1,1.08,1,2.83,0.42,0.25,5,"01",7,"12"
"2014","16147",8,"Castilla - La Mancha",16,"Cuenca","Pajaroncillo",5.42,0,1.83,0.67,0,1.92,1,0.33,0,0,5.08,0,4,"12",6,"05"
"2014","16148",8,"Castilla - La Mancha",16,"Cuenca","Palomares del Campo",56.5,5.5,7.25,10,3.25,14.5,16,1.5,2.08,9.17,41.42,2.33,45,"10",67,"01"
"2014","16149",8,"Castilla - La Mancha",16,"Cuenca","Palomera",7.33,0,2.25,1.92,0.92,1.17,1.08,1,0,0.83,5.5,0,6,"04",10,"02"
"2014","16150",8,"Castilla - La Mancha",16,"Cuenca","Paracuellos",6.58,0.83,0.5,3.08,0.42,1,0.75,0.67,0,2.25,2.83,0.83,4,"10",8,"03"
"2014","16151",8,"Castilla - La Mancha",16,"Cuenca","Paredes",4.67,0,0,2,1.42,1.25,0,0,0.92,0,2.83,0.92,3,"01",6,"06"
"2014","16152",8,"Castilla - La Mancha",16,"Cuenca","Parra de las Vegas, La",2.5,0.58,0.08,1.58,0,0,0.25,0,0,0,2.5,0,2,"03",3,"01"
"2014","16153",8,"Castilla - La Mancha",16,"Cuenca","Pedernoso, El",122.08,6.42,22.75,24.92,5.58,33.33,29.08,41.33,5.08,12.92,56.5,6.25,92,"09",150,"01"
"2014","16154",8,"Castilla - La Mancha",16,"Cuenca","Pedroñeras, Las",538,33.75,128.5,101,35.42,143.75,95.58,200.5,45.83,37.58,233.25,20.83,409,"09",689,"02"
"2014","16155",8,"Castilla - La Mancha",16,"Cuenca","Peral, El",43.17,2.83,10.33,13.33,1.58,10,5.08,9.58,4.17,3.42,22.33,3.67,35,"09",50,"04"
"2014","16156",8,"Castilla - La Mancha",16,"Cuenca","Peraleja, La",11.42,2.17,4.17,0,0.83,2.83,1.42,1.83,1,1.08,5.92,1.58,9,"11",14,"03"
"2014","16157",8,"Castilla - La Mancha",16,"Cuenca","Pesquera, La",23.75,1.83,3.25,6.42,0.75,2.42,9.08,1.83,1.33,1.42,17.17,2,18,"09",36,"01"
"2014","16158",8,"Castilla - La Mancha",16,"Cuenca","Picazo, El",62.17,1.83,11,15.42,2.17,12.58,19.17,7.92,10.08,7.08,34.25,2.83,56,"09",73,"01"
"2014","16159",8,"Castilla - La Mancha",16,"Cuenca","Pinarejo",9.33,0,4.58,1.25,0,1.83,1.67,1.42,1.25,0,6.67,0,6,"09",12,"03"
"2014","16160",8,"Castilla - La Mancha",16,"Cuenca","Pineda de Gigüela",5,0,1.5,2,0,1,0.5,0,0,2.25,2.75,0,4,"04",6,"09"
"2014","16161",8,"Castilla - La Mancha",16,"Cuenca","Piqueras del Castillo",2.25,0.92,0,0.33,0,0,1,0.83,0.25,0,1.17,0,1,"11",4,"05"
"2014","16162",8,"Castilla - La Mancha",16,"Cuenca","Portalrubio de Guadamejud",1.42,0,0.42,0.75,0,0.25,0,0.5,0,0.25,0.67,0,1,"01",2,"04"
"2014","16163",8,"Castilla - La Mancha",16,"Cuenca","Portilla",5.25,0.42,3,0,0,0.83,1,0.17,0.25,0.42,4.42,0,3,"12",7,"02"
"2014","16165",8,"Castilla - La Mancha",16,"Cuenca","Poyatos",1.92,0,0.5,0.33,0,0.67,0.42,0,0,0.5,1.42,0,1,"07",3,"02"
"2014","16166",8,"Castilla - La Mancha",16,"Cuenca","Pozoamargo",15.42,0.58,2.42,4.92,0.17,4.92,2.42,1.75,1.83,0,9.83,2,13,"09",18,"01"
"2014","16167",8,"Castilla - La Mancha",16,"Cuenca","Pozorrubio",31.42,3.92,3.5,11.75,0.75,3.75,7.75,1.5,4.75,6,18.42,0.75,27,"09",34,"02"
"2014","16169",8,"Castilla - La Mancha",16,"Cuenca","Pozuelo, El",1,0,0,0,0,1,0,0,0,0,1,0,1,"01",1,"01"
"2014","16170",8,"Castilla - La Mancha",16,"Cuenca","Priego",97.17,2.75,31.08,22.08,4.08,23.17,14,8.67,9.5,18.33,55.75,4.92,85,"08",105,"02"
"2014","16171",8,"Castilla - La Mancha",16,"Cuenca","Provencio, El",224,9.17,58.08,47,7.42,68.83,33.5,85.67,12.75,24.17,91.83,9.58,161,"09",270,"03"
"2014","16172",8,"Castilla - La Mancha",16,"Cuenca","Puebla de Almenara",15.42,1.67,2.67,3.17,0.92,1.58,5.42,2,3.33,1.83,8.25,0,12,"01",18,"12"
"2014","16173",8,"Castilla - La Mancha",16,"Cuenca","Valle de Altomira, El",14.5,1.83,3.58,3.83,0,2,3.25,1.92,0.92,5.75,5.75,0.17,11,"12",17,"01"
"2014","16174",8,"Castilla - La Mancha",16,"Cuenca","Puebla del Salvador",18.75,0.83,6.5,2.83,1.42,2.92,4.25,5.83,0.67,2.83,8.42,1,13,"04",23,"07"
"2014","16175",8,"Castilla - La Mancha",16,"Cuenca","Quintanar del Rey",1054.5,63.42,250.92,212.08,44.17,267,216.92,367.58,60.83,153.75,376.33,96,941,"09",1107,"03"
"2014","16176",8,"Castilla - La Mancha",16,"Cuenca","Rada de Haro",1.67,0,1.67,0,0,0,0,0,0,0.92,0.75,0,1,"06",2,"01"
"2014","16177",8,"Castilla - La Mancha",16,"Cuenca","Reíllo",7.83,0,2.42,2.5,0,2.67,0.25,0.75,0.08,2.08,4.92,0,6,"08",10,"03"
"2014","16181",8,"Castilla - La Mancha",16,"Cuenca","Rozalén del Monte",3.5,0.58,1.67,0,0,1.25,0,0,0,0.33,2.67,0.5,2,"07",5,"01"
"2014","16185",8,"Castilla - La Mancha",16,"Cuenca","Saceda-Trasierra",2.67,0,0.5,1.17,0,0,1,0.67,0,0,2,0,2,"08",3,"01"
"2014","16186",8,"Castilla - La Mancha",16,"Cuenca","Saelices",62.5,3.92,10.58,21.17,4.25,15.25,7.33,7.33,5.67,8.42,37.08,4,56,"06",68,"01"
"2014","16187",8,"Castilla - La Mancha",16,"Cuenca","Salinas del Manzano",8.33,0.33,0.17,1.92,0.92,0.67,4.33,0,1,0,5.75,1.58,7,"01",10,"05"
"2014","16188",8,"Castilla - La Mancha",16,"Cuenca","Salmeroncillos",5.83,0,1.75,2.25,0,0,1.83,0.58,0.08,0.08,5.08,0,4,"09",7,"01"
"2014","16189",8,"Castilla - La Mancha",16,"Cuenca","Salvacañete",16.25,0.42,2.25,4.67,0.33,3.42,5.17,1.25,3.58,2.58,8.58,0.25,12,"08",19,"03"
"2014","16190",8,"Castilla - La Mancha",16,"Cuenca","San Clemente",588.58,28.08,141.83,124.25,32.25,158.75,103.42,133.67,41.92,77.25,309.5,26.25,517,"09",653,"03"
"2014","16191",8,"Castilla - La Mancha",16,"Cuenca","San Lorenzo de la Parrilla",90.33,4.42,15.67,23.58,6.08,24.75,15.83,9.17,4.33,14.42,52.58,9.83,80,"06",106,"02"
"2014","16192",8,"Castilla - La Mancha",16,"Cuenca","San Martín de Boniches",3.58,0,0,2,0.58,1,0,0,1,1,1.58,0,3,"05",4,"01"
"2014","16193",8,"Castilla - La Mancha",16,"Cuenca","San Pedro Palmiches",2.17,0,0.25,0,0,0.92,1,0.92,1,0,0.25,0,1,"12",3,"07"
"2014","16194",8,"Castilla - La Mancha",16,"Cuenca","Santa Cruz de Moya",28,0.75,2.42,11.83,0.92,5,7.08,2.25,0.33,7.33,17.33,0.75,22,"11",33,"04"
"2014","16195",8,"Castilla - La Mancha",16,"Cuenca","Santa María del Campo Rus",25.67,1.75,5.58,8.25,1.25,3.5,5.33,5.75,2.67,3.83,10.83,2.58,22,"07",30,"10"
"2014","16196",8,"Castilla - La Mancha",16,"Cuenca","Santa María de los Llanos",77.83,3.83,11,18.08,2.33,22.83,19.75,23,7.92,4,38.5,4.42,55,"09",87,"03"
"2014","16197",8,"Castilla - La Mancha",16,"Cuenca","Santa María del Val",2.08,0,0.17,1.5,0,0.42,0,0.5,0,0,1.58,0,1,"03",3,"08"
"2014","16198",8,"Castilla - La Mancha",16,"Cuenca","Sisante",185,5.42,29.42,43.25,12.17,47.42,47.33,30.08,13,13.5,119.83,8.58,173,"09",194,"08"
"2014","16199",8,"Castilla - La Mancha",16,"Cuenca","Solera de Gabaldón",1.58,0,0,0,0,1.58,0,0,0,0,1.58,0,1,"02",2,"01"
"2014","16202",8,"Castilla - La Mancha",16,"Cuenca","Talayuelas",79.5,3.67,7.58,25.75,3.08,18.67,20.75,6.42,12.58,15.5,41.17,3.83,72,"07",98,"01"
"2014","16203",8,"Castilla - La Mancha",16,"Cuenca","Tarancón",1796.25,114.33,364,285.17,98.33,535.58,398.83,150.33,240.5,168.83,1118.5,118.08,1663,"09",1914,"02"
"2014","16204",8,"Castilla - La Mancha",16,"Cuenca","Tébar",32.58,1,8,9.25,0,6,8.33,3.42,0.92,4.5,21.92,1.83,29,"07",36,"03"
